Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,MWM_Delay,weather_code_MWM,Temperature_MWM,Wind_Speed_MWM,Distance_travelled_MWM,YPR_Delay,weather_code_YPR,Temperature_YPR,Wind_Speed_YPR,Distance_travelled_YPR,BAW_Delay,weather_code_BAW,Temperature_BAW,Wind_Speed_BAW,Distance_travelled_BAW,SDVL_Delay,weather_code_SDVL,Temperature_SDVL,Wind_Speed_SDVL,Distance_travelled_SDVL,GHL_Delay,weather_code_GHL,Temperature_GHL,Wind_Speed_GHL,Distance_travelled_GHL,BNKH_Delay,weather_code_BNKH,Temperature_BNKH,Wind_Speed_BNKH,Distance_travelled_BNKH,DBL_Delay,weather_code_DBL,Temperature_DBL,Wind_Speed_DBL,Distance_travelled_DBL,MDLL_Delay,weather_code_MDLL,Temperature_MDLL,Wind_Speed_MDLL,Distance_travelled_MDLL,NDV_Delay,weather_code_NDV,Temperature_NDV,Wind_Speed_NDV,Distance_travelled_NDV,DBS_Delay,weather_code_DBS,Temperature_DBS,Wind_Speed_DBS,Distance_travelled_DBS,HHL_Delay,weather_code_HHL,Temperature_HHL,Wind_Speed_HHL,Distance_travelled_HHL,KIAT_Delay,weather_code_KIAT,Temperature_KIAT,Wind_Speed_KIAT,Distance_travelled_KIAT,TK_Delay,weather_code_TK,Temperature_TK,Wind_Speed_TK,Distance_travelled_TK
01/08/24,3,53.0,22.454666,26.319422,,0,53.0,22.350668,26.319422,,15,63.0,22.379333,24.881702,,15,63.0,22.581667,22.346113,,14,65.0,22.568167,21.349546,,15,61.0,22.422668,21.841648,,14.0,65.0,22.253916,21.485697,,13.0,63.0,22.193583,20.929596,,12.0,63.0,22.213333,20.06334,,14.0,63.0,22.161333,20.06334,,12.0,63.0,22.148336,20.06334,,13.0,63.0,22.412668,20.163212,,14.0,63.0,22.569666,19.70815,,-9.0,65.0,22.755083,18.532133,
02/08/24,4,53.0,22.517168,25.932495,,3,53.0,22.413168,25.932495,,5,53.0,22.41475,25.420181,,6,53.0,22.640001,22.68,,4,51.0,22.73275,24.144165,,7,51.0,22.658087,24.881702,,0.0,51.0,22.485167,25.60053,,5.0,53.0,22.426918,25.455843,,4.0,53.0,22.329996,25.455843,,6.0,53.0,22.278,25.455843,,4.0,53.0,22.265001,25.455843,,6.0,53.0,22.483503,23.933907,,4.0,53.0,22.542587,25.60053,,-17.0,53.0,22.665497,24.546085,
03/08/24,0,63.0,22.281752,25.6233,,0,63.0,22.17775,25.6233,,1,63.0,22.270998,25.241108,,0,63.0,22.53167,23.469128,,0,63.0,22.58275,23.266697,,3,63.0,22.514334,23.675303,,3.0,63.0,22.295584,23.233253,,1.0,61.0,22.35817,23.936617,,0.0,61.0,22.273748,23.400002,,2.0,61.0,22.221748,23.400002,,0.0,61.0,22.208748,23.400002,,3.0,61.0,22.456415,22.55106,,0.0,63.0,22.669664,22.79684,,-17.0,63.0,22.803,21.749481,
04/08/24,0,53.0,23.121336,21.749481,,0,53.0,23.017336,21.749481,,3,53.0,23.023085,20.478907,,4,61.0,23.142084,19.416653,,3,53.0,23.130663,19.134262,,22,61.0,23.037249,19.829433,,22.0,53.0,22.797668,20.188908,,19.0,51.0,22.901918,20.532627,,0.0,53.0,22.823746,21.602999,,21.0,53.0,22.77175,21.602999,,21.0,53.0,22.758753,21.602999,,20.0,53.0,23.010584,20.523155,,19.0,61.0,23.234247,20.880001,,-1.0,51.0,23.336332,19.08,
05/08/24,14,55.0,22.917166,15.5843,,13,55.0,22.813164,15.5843,,15,55.0,22.76475,14.869351,,14,61.0,22.992083,14.003029,,14,63.0,22.989,13.797913,,14,63.0,22.922668,14.759999,,14.0,63.0,22.793503,15.192682,,15.0,63.0,22.885248,15.463244,,12.0,63.0,22.896667,15.111424,,15.0,63.0,22.844666,15.111424,,15.0,63.0,22.831667,15.111424,,15.0,61.0,23.146002,14.332341,,11.0,61.0,23.309252,14.205182,,0.0,61.0,23.469671,13.138765,
06/08/24,16,61.0,22.296333,15.328561,,15,61.0,22.19233,15.328561,,17,55.0,22.258501,14.973577,,18,53.0,22.444168,13.849477,,16,65.0,22.503584,14.007655,,20,63.0,22.466415,15.463246,,20.0,63.0,22.247671,15.617529,,19.0,63.0,22.326918,16.42247,,18.0,63.0,22.284164,16.42247,,21.0,63.0,22.232168,16.42247,,21.0,63.0,22.219168,16.42247,,20.0,63.0,22.510582,15.459054,,17.0,65.0,22.665499,16.1198,,-4.0,65.0,22.805084,15.141414,
07/08/24,1,53.0,21.781748,17.163355,,0,53.0,21.677748,17.163355,,1,55.0,21.662664,16.418526,,1,61.0,21.82125,14.934577,,0,61.0,21.914,14.494192,,1,63.0,21.797667,14.84318,,0.0,61.0,21.610168,16.203999,,2.0,63.0,21.639418,16.919998,,0.0,63.0,21.598747,16.923828,,2.0,63.0,21.546747,16.923828,,0.0,63.0,21.53375,16.923828,,2.0,63.0,21.791834,13.698934,,0.0,63.0,21.963417,14.440443,,-18.0,63.0,22.019667,14.973576,
08/08/24,0,63.0,22.460917,17.388409,,0,63.0,22.356918,17.388409,,7,63.0,22.325167,16.42247,,6,63.0,22.56292,14.693999,,6,63.0,22.618166,14.88242,,11,63.0,22.52475,15.978484,,11.0,61.0,22.339333,16.610792,,13.0,63.0,22.312338,17.873556,,12.0,63.0,22.2675,17.709658,,17.0,63.0,22.215502,17.709658,,17.0,63.0,22.202501,17.709658,,18.0,63.0,22.437668,16.79314,,16.0,63.0,22.511335,16.904673,,0.0,63.0,22.5905,17.992796,
09/08/24,0,63.0,23.252586,18.218275,,0,63.0,23.148584,18.218275,,0,63.0,23.129333,18.472595,,0,63.0,23.379583,17.174677,,0,63.0,23.374418,17.373497,,2,63.0,23.245584,17.873556,,0.0,63.0,23.1185,17.373497,,0.0,63.0,23.093582,17.238699,,0.0,61.0,23.163332,17.068707,,0.0,61.0,23.111334,17.068707,,0.0,61.0,23.098335,17.068707,,0.0,61.0,23.418917,16.039202,,0.0,61.0,23.530083,16.1198,,-17.0,63.0,23.675919,15.530151,
10/08/24,2,63.0,22.91508,16.563911,,0,63.0,22.811083,16.563911,,10,63.0,22.691828,16.831684,,10,63.0,22.910835,17.377226,,9,65.0,22.911917,18.79255,,13,65.0,22.810165,20.883102,,13.0,65.0,22.7435,20.883102,,13.0,65.0,22.704,20.08916,,11.0,63.0,22.717499,19.8,,14.0,63.0,22.665499,19.8,,14.0,63.0,22.652502,19.8,,13.0,63.0,22.941833,18.875126,,14.0,63.0,23.032166,17.429354,,-7.0,61.0,23.119665,16.704155,
11/08/24,14,53.0,23.558832,14.8257065,,13,53.0,23.454832,14.8257065,,30,53.0,23.393915,15.0038395,,43,53.0,23.592085,13.797913,,41,51.0,23.641085,16.1198,,44,53.0,23.583082,18.193361,,44.0,51.0,23.474749,18.359999,,43.0,61.0,23.464422,18.25026,,42.0,53.0,23.434164,17.917007,,43.0,53.0,23.38217,17.917007,,42.0,53.0,23.369171,17.917007,,56.0,53.0,23.683502,17.555307,,54.0,53.0,23.884253,16.610792,,34.0,51.0,24.036333,17.22742,
12/08/24,1,63.0,23.998415,13.722565,,0,63.0,23.894417,13.722565,,1,63.0,23.771002,13.363711,,0,63.0,23.8025,13.039754,,0,63.0,23.849419,13.004921,,3,63.0,23.789331,13.324863,,3.0,63.0,23.614334,13.722565,,1.0,63.0,23.65817,14.764389,,0.0,63.0,23.586248,14.404499,,2.0,63.0,23.534248,14.404499,,0.0,63.0,23.52125,14.404499,,2.0,63.0,23.810587,13.441071,,0.0,63.0,23.946747,13.138765,,-20.0,63.0,24.05925,13.779114,
13/08/24,1,61.0,23.804667,11.503113,,0,61.0,23.700666,11.503113,,7,53.0,23.56891,10.514218,,15,53.0,23.712915,11.592895,,14,55.0,23.822334,12.43434,,18,53.0,23.685165,12.24,,18.0,53.0,23.526833,10.685391,,18.0,53.0,23.416504,13.049689,,16.0,63.0,23.279997,12.72283,,18.0,63.0,23.227997,12.72283,,16.0,63.0,23.214998,12.72283,,20.0,63.0,23.43142,11.435313,,18.0,61.0,23.615503,13.479583,,-1.0,63.0,23.73633,12.313893,
14/08/24,0,51.0,24.727585,11.212135,,0,51.0,24.623587,11.212135,,1,51.0,24.500168,10.799999,,0,53.0,24.537918,9.72,,0,51.0,24.553583,9.178235,,1,51.0,24.474747,9.47012,,0.0,51.0,24.228914,9.531505,,0.0,55.0,24.139418,9.693296,,0.0,55.0,24.086252,11.592894,,1.0,55.0,24.034256,11.592894,,0.0,55.0,24.021255,11.592894,,1.0,63.0,24.35225,13.896187,,0.0,63.0,24.402998,12.24,,-22.0,65.0,24.521751,9.339208,
15/08/24,10,55.0,24.563002,11.090103,,9,55.0,24.459,11.090103,,12,53.0,24.395996,9.726664,,11,51.0,24.471247,8.049845,,11,51.0,24.697334,9.9571085,,14,51.0,24.839334,11.013882,,14.0,51.0,24.747667,10.805999,,12.0,51.0,24.758163,10.233123,,12.0,51.0,24.698748,10.00256,,14.0,51.0,24.64675,10.00256,,12.0,51.0,24.63375,10.00256,,14.0,51.0,24.825167,9.339208,,12.0,51.0,24.857168,10.00256,,-8.0,51.0,24.794668,9.511088,
16/08/24,0,63.0,23.652586,11.609651,,0,63.0,23.548584,11.609651,,1,63.0,23.504335,10.1887,,0,63.0,23.437918,10.009036,,0,63.0,23.532751,10.97262,,1,63.0,23.570585,11.440979,,0.0,63.0,23.374748,12.397806,,0.0,63.0,23.562332,11.165805,,0.0,63.0,23.702913,9.449572,,2.0,63.0,23.650917,9.449572,,0.0,63.0,23.637917,9.449572,,0.0,63.0,23.991835,7.729527,,0.0,63.0,24.015503,10.086427,,-25.0,63.0,24.148834,11.27553,
17/08/24,0,55.0,23.779663,11.090103,,0,55.0,23.675665,11.090103,,6,61.0,23.70225,12.904882,,7,55.0,23.917084,11.457958,,5,61.0,23.98275,12.88981,,10,53.0,23.908087,14.529915,,10.0,61.0,23.66433,13.1041975,,8.0,61.0,23.768587,12.979984,,8.0,61.0,23.671667,12.413476,,11.0,61.0,23.619667,12.413476,,11.0,61.0,23.606668,12.413476,,11.0,63.0,23.833502,11.753877,,11.0,63.0,24.048838,10.805998,,0.0,63.0,24.132164,10.931203,
18/08/24,1,63.0,24.396338,7.5685663,,0,63.0,24.292334,7.5685663,,5,63.0,24.39183,7.5685663,,19,53.0,24.6275,6.763786,,18,53.0,24.799417,7.145796,,20,51.0,24.718498,6.763786,,18.0,51.0,24.681,6.151683,,21.0,51.0,24.664413,6.725354,,20.0,51.0,24.654997,7.10031,,22.0,51.0,24.602999,7.10031,,20.0,51.0,24.589998,7.10031,,22.0,51.0,24.873087,6.28713,,20.0,51.0,24.942583,6.439876,,3.0,51.0,25.034246,6.297428,
19/08/24,0,63.0,23.34633,8.435069,,0,63.0,23.242332,8.435069,,4,63.0,23.225164,9.659814,,4,65.0,23.425415,9.227524,,3,65.0,23.453585,7.42159,,9,63.0,23.485167,13.039754,,9.0,63.0,23.435171,15.192682,,9.0,63.0,23.499834,10.661107,,7.0,63.0,23.540413,7.2805495,,11.0,63.0,23.488419,7.2805495,,11.0,63.0,23.475418,7.2805495,,11.0,63.0,23.810585,9.673221,,7.0,63.0,23.91342,15.484185,,0.0,63.0,24.092583,14.372974,
20/08/24,0,65.0,23.65883,15.141414,,0,65.0,23.55483,15.141414,,2,65.0,23.623085,10.948973,,3,65.0,23.854584,9.826088,,0,65.0,24.030664,10.08,,3,65.0,24.049746,10.8955765,,3.0,65.0,23.937254,10.805999,,2.0,65.0,23.968582,11.885453,,0.0,65.0,23.952917,11.252519,,3.0,65.0,23.900919,11.252519,,3.0,65.0,23.887922,11.252519,,2.0,65.0,24.091833,10.464798,,0.0,65.0,24.077997,11.183201,,-19.0,65.0,24.092583,11.435313,
21/08/24,0,51.0,23.115084,20.767975,,0,51.0,23.011084,20.767975,,14,51.0,23.045996,22.218153,,14,55.0,23.265005,19.13426,,13,53.0,23.4265,19.826164,,18,61.0,23.451834,21.578989,,18.0,61.0,23.281004,19.803272,,19.0,63.0,23.360252,20.774214,,16.0,53.0,23.363333,20.140705,,19.0,53.0,23.31133,20.140705,,19.0,53.0,23.29833,20.140705,,18.0,61.0,23.600168,20.523157,,18.0,61.0,23.790499,20.393293,,0.0,61.0,23.894667,19.694992,
22/08/24,12,51.0,23.090086,26.674032,,11,51.0,22.986084,26.674032,,20,51.0,23.000162,26.260265,,21,51.0,23.252502,23.4,,19,53.0,23.353584,23.617756,,21,51.0,23.341417,24.408424,,19.0,53.0,23.185165,23.617756,,20.0,55.0,23.195663,24.43761,,17.0,63.0,23.146667,24.569836,,21.0,63.0,23.094666,24.569836,,21.0,63.0,23.081667,24.569836,,20.0,63.0,23.371002,24.014996,,17.0,63.0,23.575914,24.29133,,3.0,61.0,23.780085,23.000591,
23/08/24,1,51.0,23.187998,22.17144,,0,51.0,23.084,22.17144,,3,3.0,23.129332,22.065973,,3,51.0,23.381662,19.8,,0,51.0,23.501497,20.018072,,5,51.0,23.483084,21.028437,,5.0,53.0,23.285166,20.808498,,3.0,51.0,23.343582,22.039528,,3.0,51.0,23.304998,21.758419,,3.0,51.0,23.252998,21.758419,,3.0,51.0,23.240004,21.758419,,2.0,51.0,23.4835,20.696087,,0.0,53.0,23.64675,20.972897,,-13.0,51.0,23.803001,20.466246,
24/08/24,0,61.0,22.815084,26.089447,,0,61.0,22.711084,26.089447,,5,53.0,22.698088,26.434887,,6,53.0,22.981667,24.387178,,4,61.0,23.072334,24.514387,,9,61.0,23.014334,25.603062,,9.0,55.0,22.912247,25.567604,,8.0,53.0,22.901918,26.562046,,7.0,55.0,22.975832,25.762016,,17.0,55.0,22.923834,25.762016,,17.0,55.0,22.910835,25.762016,,13.0,53.0,23.250168,24.66197,,13.0,51.0,23.384249,24.66197,,-14.0,51.0,23.588417,24.766848,
25/08/24,2,51.0,22.627584,28.054604,,0,51.0,22.523582,28.054604,,8,51.0,22.562666,26.758923,,8,51.0,22.831667,25.849905,,7,51.0,22.955666,25.764534,,11,51.0,22.976831,26.554728,,11.0,51.0,22.8435,27.607563,,12.0,51.0,22.912333,28.036118,,9.0,51.0,22.93625,28.112288,,14.0,51.0,22.884253,28.112288,,14.0,51.0,22.871252,28.112288,,16.0,51.0,23.1335,27.333935,,14.0,51.0,23.342583,27.248457,,-6.0,51.0,23.525917,26.405453,
26/08/24,1,51.0,23.054667,27.684914,,0,51.0,22.950668,27.684914,,8,51.0,22.979332,27.534704,,10,51.0,23.275415,26.476522,,7,51.0,23.347334,26.405453,,13,53.0,23.239334,27.047956,,13.0,51.0,23.078913,27.466372,,15.0,53.0,23.026917,27.534704,,14.0,51.0,23.038336,28.551426,,17.0,51.0,22.986336,28.551426,,17.0,51.0,22.973337,28.551426,,17.0,51.0,23.250166,28.036118,,16.0,51.0,23.446753,27.792374,,-3.0,53.0,23.675917,27.416782,
27/08/24,1,53.0,22.756752,22.963936,,0,53.0,22.652754,22.963936,,4,53.0,22.739744,22.734219,,5,61.0,23.08792,21.313093,,3,51.0,23.097334,21.322214,,8,53.0,22.933084,22.530937,,7.0,55.0,22.79142,22.61419,,7.0,51.0,22.779,24.014996,,5.0,51.0,22.759165,24.36591,,9.0,51.0,22.707169,24.36591,,9.0,51.0,22.694168,24.36591,,8.0,51.0,22.958502,23.664352,,5.0,61.0,23.117582,24.280659,,-15.0,55.0,23.311335,22.79684,
28/08/24,3,53.0,22.204668,23.411074,,0,53.0,22.100668,23.411074,,16,53.0,22.073082,22.45315,,33,61.0,22.335833,21.2522,,32,61.0,22.303583,21.479666,,37,61.0,22.201834,23.143827,,37.0,61.0,22.126833,24.033876,,36.0,53.0,22.256083,25.729298,,35.0,53.0,22.313334,25.161398,,37.0,53.0,22.261332,25.161398,,35.0,53.0,22.248335,25.161398,,38.0,53.0,22.548086,22.657131,,36.0,53.0,22.705084,23.73271,,13.0,55.0,22.928,22.33161,
29/08/24,9,63.0,21.942167,23.411074,,8,63.0,21.838167,23.411074,,15,63.0,21.87725,22.33161,,17,63.0,22.148336,20.532627,,14,61.0,22.2015,19.829433,,19,63.0,22.095583,20.907913,,19.0,63.0,22.003916,20.907913,,16.0,63.0,22.081083,21.2522,,17.0,63.0,22.111246,21.316135,,16.0,63.0,22.05925,21.316135,,0.0,63.0,22.046251,21.316135,,18.0,63.0,22.337667,19.110542,,19.0,61.0,22.550919,20.265795,,8.0,63.0,22.713415,21.046917,
30/08/24,1,53.0,21.796333,20.948164,,0,53.0,21.692331,20.948164,,12,55.0,21.616835,20.211363,,15,61.0,21.867086,18.72346,,14,61.0,21.897337,18.416384,,17,61.0,21.787247,20.418695,,17.0,55.0,21.58725,21.129883,,15.0,55.0,21.539415,21.188072,,15.0,55.0,21.465416,20.008356,,14.0,55.0,21.41342,20.008356,,15.0,55.0,21.40042,20.008356,,17.0,55.0,21.673086,18.72346,,15.0,61.0,21.750916,19.083395,,0.0,63.0,21.963417,16.923828,
31/08/24,1,53.0,21.629667,22.366402,,0,53.0,21.525667,22.366402,,7,53.0,21.46475,22.007162,,8,53.0,21.781668,19.881649,,6,53.0,21.807753,20.240196,,10,61.0,21.678915,21.313093,,10.0,55.0,21.57475,21.659918,,11.0,55.0,21.522749,21.479666,,8.0,53.0,21.557083,22.702845,,13.0,53.0,21.505081,22.702845,,13.0,53.0,21.492083,22.702845,,14.0,53.0,21.798086,21.518847,,12.0,55.0,21.93425,21.915693,,-9.0,55.0,22.113413,20.380579,
01/09/24,14,61.0,22.41925,26.61323,,13,61.0,22.315248,26.61323,,21,61.0,22.3085,27.553526,,22,61.0,22.5525,25.959969,,20,55.0,22.645248,26.727423,,27,53.0,22.558083,27.41678,,27.0,53.0,22.445581,27.532352,,27.0,53.0,22.399834,27.36947,,25.0,55.0,22.459167,27.534704,,26.0,55.0,22.407167,27.534704,,25.0,55.0,22.39417,27.534704,,26.0,55.0,22.775167,27.212759,,24.0,53.0,22.815498,26.886963,,4.0,53.0,23.075914,26.242987,
02/09/24,0,55.0,22.767164,20.5484,,0,55.0,22.663164,20.5484,,13,53.0,22.75225,20.172853,,13,61.0,23.004583,18.72346,,12,61.0,22.936918,19.930477,,16,63.0,22.728918,20.056877,,16.0,63.0,22.59767,19.493261,,14.0,63.0,22.59567,20.163212,,0.0,63.0,22.644583,19.44,,16.0,63.0,22.592583,19.44,,16.0,63.0,22.579582,19.44,,17.0,63.0,22.891836,18.430452,,15.0,63.0,23.028002,20.380579,,-6.0,61.0,23.219671,19.164717,
03/09/24,4,51.0,23.123413,23.762726,,3,51.0,23.019415,23.762726,,8,53.0,23.07725,23.0653,,8,51.0,23.375414,22.33161,,7,51.0,23.36817,21.67487,,9,51.0,23.220583,21.647945,,7.0,53.0,23.03517,22.366402,,7.0,53.0,22.949837,21.986542,,5.0,53.0,22.927916,21.707731,,8.0,53.0,22.875916,21.707731,,8.0,53.0,22.862917,21.707731,,7.0,51.0,23.148085,21.03152,,4.0,55.0,23.228003,20.598795,,-15.0,61.0,23.475916,19.523155,
04/09/24,24,51.0,23.294252,25.199999,,23,51.0,23.190252,25.199999,,26,51.0,23.064749,24.119999,,27,53.0,23.33375,21.791153,,25,53.0,23.245247,22.346113,,33,51.0,23.126831,23.42491,,33.0,51.0,23.020584,23.623243,,26.0,53.0,22.999832,23.576563,,26.0,51.0,23.015417,23.266697,,22.0,51.0,22.963415,23.266697,,23.0,51.0,22.950417,23.266697,,20.0,53.0,23.158499,21.9718,,19.0,61.0,23.250917,22.3229,,15.0,51.0,23.421751,20.880001,
05/09/24,1,51.0,23.248419,22.065973,,0,51.0,23.144417,22.065973,,9,51.0,23.083498,20.929596,,10,53.0,23.352503,20.991426,,8,51.0,23.276499,20.316889,,10,53.0,23.11225,20.833395,,8.0,51.0,22.910164,21.605999,,7.0,51.0,22.887331,21.398056,,6.0,51.0,22.850832,19.9954,,9.0,51.0,22.79883,19.9954,,9.0,51.0,22.785833,19.9954,,8.0,51.0,23.05017,18.532133,,5.0,53.0,23.150917,19.770523,,-18.0,61.0,23.330084,19.211996,
06/09/24,0,51.0,22.694252,21.313093,,0,51.0,22.59025,21.313093,,1,53.0,22.662666,21.2522,,0,53.0,22.935831,20.275385,,0,53.0,23.078583,20.037485,,2,51.0,23.139334,21.322214,,0.0,53.0,22.997667,21.322214,,3.0,51.0,23.079,22.007162,,0.0,53.0,23.109163,21.868332,,4.0,53.0,23.057167,21.868332,,4.0,53.0,23.044168,21.868332,,6.0,51.0,23.262667,21.829777,,4.0,51.0,23.425919,21.868332,,-15.0,53.0,23.617584,20.65848,
07/09/24,0,63.0,22.585917,21.67487,,0,63.0,22.481916,21.67487,,8,63.0,22.387667,21.434364,,8,63.0,22.75042,20.275383,,7,65.0,22.739,20.316889,,12,65.0,22.616417,21.485697,,12.0,63.0,22.530998,20.774214,,10.0,63.0,22.495667,21.485697,,10.0,61.0,22.465414,23.110207,,10.0,61.0,22.413414,23.110207,,10.0,61.0,22.400415,23.110207,,11.0,61.0,22.633501,19.493261,,12.0,63.0,22.81967,19.852295,,-6.0,63.0,23.011332,19.211996,
08/09/24,1,53.0,22.354668,23.42491,,0,53.0,22.250666,23.42491,,6,51.0,22.098083,22.691425,,7,51.0,22.350416,20.883104,,5,53.0,22.272333,19.829433,,11,53.0,22.074753,21.9718,,11.0,53.0,21.914335,21.647945,,10.0,51.0,21.90817,21.316135,,9.0,53.0,21.9425,20.724247,,11.0,53.0,21.890497,20.724247,,9.0,53.0,21.877502,20.724247,,10.0,55.0,22.137667,19.493261,,8.0,61.0,22.246752,21.9718,,-14.0,63.0,22.378,22.346113,
09/09/24,4,63.0,22.763,25.683926,,3,63.0,22.658998,25.683926,,7,63.0,22.652246,25.050413,,8,53.0,22.979584,24.29133,,6,53.0,22.913996,24.031178,,12,61.0,22.641417,24.693481,,12.0,51.0,22.435167,25.050413,,14.0,63.0,22.34775,25.212852,,13.0,51.0,22.384169,24.798225,,16.0,51.0,22.332169,24.798225,,16.0,51.0,22.31917,24.798225,,14.0,51.0,22.6085,23.795427,,16.0,55.0,22.78842,23.441502,,-5.0,53.0,22.9405,22.380884,
10/09/24,1,51.0,23.281752,29.871325,,0,51.0,23.17775,29.871325,,1,51.0,23.20433,28.883131,,0,51.0,23.485832,28.664682,,0,51.0,23.422333,28.30983,,3,51.0,23.208086,27.77838,,3.0,51.0,23.014334,28.58545,,5.0,55.0,22.954002,28.038431,,4.0,53.0,22.950836,28.664682,,7.0,53.0,22.898834,28.664682,,7.0,53.0,22.885836,28.664682,,9.0,53.0,23.14183,27.887802,,7.0,61.0,23.35717,27.466372,,-5.0,55.0,23.567583,26.758923,
11/09/24,10,51.0,23.342165,22.884789,,9,51.0,23.238165,22.884789,,16,51.0,23.250166,22.545315,,15,53.0,23.527498,21.611998,,15,53.0,23.447334,21.068459,,17,51.0,23.258081,21.868332,,15.0,51.0,23.083084,22.346113,,15.0,51.0,23.064415,22.7057,,13.0,51.0,23.069582,22.805367,,16.0,51.0,23.01758,22.805367,,16.0,51.0,23.004585,22.805367,,16.0,51.0,23.225166,22.253124,,15.0,51.0,23.363417,21.897945,,-5.0,51.0,23.569666,21.2522,
12/09/24,2,51.0,23.267164,22.148045,,0,51.0,23.163168,22.148045,,5,51.0,23.112669,22.033648,,5,51.0,23.377502,21.288757,,4,51.0,23.261919,20.774214,,7,51.0,23.122665,21.26744,,7.0,51.0,23.008085,21.67487,,4.0,51.0,22.985252,21.758419,,5.0,51.0,22.9925,21.068459,,9.0,51.0,22.940498,21.068459,,9.0,51.0,22.9275,21.068459,,9.0,51.0,23.131416,19.852295,,5.0,51.0,23.238417,19.592731,,-13.0,51.0,23.413416,18.72346,
13/09/24,4,3.0,23.188004,20.774214,,3,3.0,23.084002,20.774214,,5,3.0,22.977247,20.617662,,7,3.0,23.2025,19.48661,,4,3.0,23.124418,18.94024,,7,3.0,23.033081,19.770523,,7.0,3.0,22.8935,19.652176,,5.0,3.0,22.883165,19.48661,,5.0,51.0,22.838331,19.562946,,7.0,51.0,22.786333,19.562946,,5.0,51.0,22.773333,19.562946,,10.0,3.0,22.929337,18.64369,,8.0,3.0,23.005083,18.861387,,-14.0,3.0,23.169668,17.555305,
14/09/24,1,51.0,23.079664,20.948164,,0,51.0,22.975664,20.948164,,3,53.0,22.962664,21.273533,,2,53.0,23.090004,21.325253,,0,51.0,23.093168,22.26477,,4,51.0,22.958082,21.659916,,4.0,51.0,22.787252,21.2522,,5.0,51.0,22.737337,21.413193,,4.0,51.0,22.654999,21.900904,,9.0,51.0,22.602999,21.900904,,9.0,51.0,22.590002,21.900904,,10.0,51.0,22.721003,21.794127,,8.0,51.0,22.890501,22.127556,,-12.0,51.0,23.094666,21.629978,
15/09/24,1,51.0,23.23175,18.59845,,0,51.0,23.127748,18.59845,,5,51.0,23.052248,18.59845,,6,51.0,23.135834,17.87718,,4,51.0,23.1765,17.727943,,6,51.0,23.180998,19.05281,,4.0,51.0,23.01225,18.671474,,3.0,51.0,23.029,19.66536,,0.0,51.0,22.975832,19.966211,,3.0,51.0,22.923834,19.966211,,3.0,51.0,22.910835,19.966211,,3.0,51.0,23.100168,18.837322,,0.0,51.0,23.236334,19.319628,,-21.0,51.0,23.334251,18.998316,
16/09/24,1,51.0,22.908834,22.553934,,0,51.0,22.804832,22.553934,,1,51.0,22.779333,23.023117,,2,51.0,22.898333,23.34455,,0,51.0,22.92233,22.065973,,3,51.0,22.876833,21.924562,,3.0,51.0,22.641417,21.767351,,2.0,51.0,22.645668,20.87379,,0.0,51.0,22.565413,22.38378,,5.0,51.0,22.513418,22.38378,,5.0,51.0,22.50042,22.38378,,5.0,51.0,22.643919,24.023088,,7.0,51.0,22.725916,25.189713,,-13.0,53.0,22.821749,24.079666,
17/09/24,1,51.0,23.021334,20.431387,,0,51.0,22.917334,20.431387,,5,51.0,22.881418,20.431387,,5,51.0,23.117083,19.137648,,4,51.0,23.072334,19.829433,,6,51.0,22.974749,20.724247,,4.0,51.0,22.7685,20.380579,,6.0,51.0,22.774834,20.724247,,5.0,51.0,22.713333,20.49156,,6.0,51.0,22.661333,20.49156,,5.0,51.0,22.648336,20.49156,,8.0,51.0,22.86267,20.140705,,6.0,51.0,22.998838,20.291357,,-3.0,51.0,23.14675,19.33639,
18/09/24,0,2.0,22.906748,16.75064,,0,2.0,22.80275,16.75064,,2,2.0,22.770996,16.299694,,3,3.0,23.098335,15.484185,,0,2.0,22.918173,15.575981,,4,2.0,22.68725,16.075521,,4.0,2.0,22.487251,15.986593,,3.0,2.0,22.537333,15.986593,,0.0,2.0,22.4675,15.778516,,4.0,2.0,22.415503,15.778516,,4.0,2.0,22.402504,15.778516,,3.0,2.0,22.416834,14.982228,,0.0,2.0,22.515501,14.480773,,-20.0,2.0,22.617582,14.113652,
19/09/24,25,51.0,23.281748,18.36353,,24,51.0,23.177748,18.36353,,25,51.0,23.220999,17.373497,,25,51.0,23.410833,18.057508,,22,51.0,23.409834,18.0036,,25,51.0,23.349752,18.374111,,25.0,51.0,23.149752,16.954432,,20.0,51.0,23.149832,17.015474,,19.0,3.0,22.988329,19.813087,,18.0,3.0,22.93633,19.813087,,19.0,3.0,22.923332,19.813087,,18.0,51.0,23.0585,21.316135,,15.0,51.0,23.198835,20.523155,,5.0,51.0,23.369667,18.057508,
20/09/24,0,51.0,23.802584,13.324863,,0,51.0,23.698586,13.324863,,2,51.0,23.685583,13.138765,,4,53.0,23.919167,12.371645,,3,51.0,23.866087,12.496719,,5,51.0,23.9185,12.7279215,,3.0,51.0,23.764334,13.441071,,5.0,51.0,23.737335,13.698934,,4.0,51.0,23.609169,13.324863,,5.0,51.0,23.557167,13.324863,,4.0,51.0,23.544168,13.324863,,5.0,51.0,23.650167,11.304229,,3.0,53.0,23.715502,12.429127,,-15.0,51.0,23.875916,11.503113,
