Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,PGT_Delay,weather_code_PGT,Temperature_PGT,Wind_Speed_PGT,Distance_travelled_PGT,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS
17/09/24,1.0,51.0,23.008333,20.431387,,4.0,51.0,22.871836,20.431387,,,51.0,23.880503,23.006226,,17,51.0,24.11225,26.282463,,25,51.0,29.243668,20.523157,,23,55.0,30.28592,21.479664,,29,51.0,29.416418,16.42247,,26,51.0,30.380255,18.998316,,21,51.0,27.47592,23.333443,,19,63.0,26.009918,20.3774,,1.0,51.0,26.261,24.881702,,0,53.0,26.551163,18.792551,,20,51.0,26.343252,16.746773,,27,53.0,26.741327,21.120682,
18/09/24,2.0,2.0,22.893747,16.75064,,5.0,2.0,22.757248,16.75064,,,3.0,23.740915,18.043148,,15,3.0,23.803919,19.826164,,24,2.0,28.741585,17.58481,,26,3.0,30.112999,17.610588,,18,3.0,29.437254,18.79255,,20,3.0,30.490664,23.277834,,14,3.0,27.4905,27.155552,,18,51.0,25.645332,24.066206,,15.0,51.0,26.104746,19.469976,,17,53.0,26.213661,15.379206,,27,51.0,25.928665,15.192682,,38,51.0,26.505913,17.551615,
19/09/24,0.0,51.0,23.268747,18.36353,,1.0,51.0,23.13225,18.36353,,,51.0,24.151335,14.154915,,11,51.0,24.397667,17.377226,,18,51.0,29.333252,12.783802,,14,51.0,30.658834,15.5843,,4,3.0,29.820587,15.617529,,1,3.0,30.557333,20.456745,,5,51.0,27.671753,24.195107,,4,61.0,25.570333,20.972897,,1.0,51.0,25.788086,19.829433,,0,51.0,26.09075,14.081478,,19,53.0,25.957832,14.799459,,22,51.0,26.187164,14.205182,
20/09/24,0.0,51.0,23.789583,13.324863,,0.0,51.0,23.653084,13.324863,,,51.0,24.595085,14.440443,,14,51.0,24.614334,19.245697,,25,51.0,29.220755,11.542478,,22,51.0,30.11925,17.148247,,20,51.0,29.645584,12.413476,,27,53.0,30.419832,21.437386,,29,51.0,27.542585,24.946726,,23,3.0,25.847418,20.523157,,10.0,55.0,25.74642,18.0036,,8,51.0,26.134497,16.039202,,19,51.0,25.795336,16.263872,,25,53.0,26.1705,15.328561,
21/09/24,3.0,55.0,24.212502,18.58451,,2.0,55.0,24.075998,18.58451,,,3.0,25.140917,19.592731,,11,3.0,25.047668,20.275385,,23,3.0,29.0395,15.893093,,17,51.0,30.092169,15.315873,,9,51.0,29.318499,17.294992,,7,53.0,30.034414,18.581022,,2,51.0,27.109253,22.26768,,1,61.0,25.401583,19.95972,,1.0,51.0,25.717247,21.38897,,2,51.0,25.876165,16.263872,,24,51.0,25.889086,16.981165,,24,53.0,26.430916,17.25373,
22/09/24,0.0,51.0,23.897919,19.296135,,0.0,51.0,23.761414,19.296135,,,53.0,24.522165,19.878391,,22,51.0,24.564337,20.456745,,26,3.0,28.685333,16.279802,,17,3.0,30.196337,14.689588,,0,51.0,29.46225,18.709612,,0,3.0,30.163582,22.104116,,0,3.0,27.20925,23.47741,,0,51.0,25.639082,20.304129,,0.0,61.0,25.742247,18.888851,,0,61.0,26.082418,17.294992,,23,61.0,25.943253,15.986595,,30,61.0,26.274664,19.734436,
23/09/24,0.0,63.0,23.55417,20.037485,,0.0,63.0,23.417665,20.037485,,,63.0,24.17425,21.868332,,18,61.0,24.112253,23.006226,,30,53.0,28.19575,17.208603,,27,55.0,29.404665,13.684735,,18,53.0,28.381002,27.943512,,13,55.0,29.15525,17.654688,,6,53.0,26.605082,24.962307,,3,63.0,25.447418,23.0653,,10.0,63.0,25.052668,20.316889,,12,65.0,25.649084,15.978486,,18,63.0,25.314081,13.661038,,21,65.0,25.914246,17.418196,
24/09/24,2.0,61.0,23.049997,23.491207,,,61.0,22.9135,23.491207,,,63.0,23.801332,23.110207,,16,63.0,23.624748,25.20257,,24,51.0,27.585335,21.647945,,25,61.0,28.019255,19.881649,,29,63.0,28.545588,16.179985,,27,63.0,29.288584,20.082708,,24,51.0,26.86342,29.620802,,19,51.0,25.407835,25.992401,,3.0,51.0,25.569336,24.122683,,11,53.0,26.311584,17.339897,,22,53.0,25.968252,15.517629,,25,55.0,26.326746,17.873556,
25/09/24,9.0,51.0,23.212502,23.417301,,,51.0,23.076002,23.417301,,,51.0,24.155502,26.105585,,26,51.0,24.199753,27.10121,,35,3.0,28.895746,23.051247,,41,53.0,29.119253,11.098865,,39,3.0,29.141418,16.755476,,34,53.0,30.165665,19.719656,,28,3.0,27.467583,28.152023,,28,3.0,25.916166,24.126043,,20.0,53.0,26.088081,21.420753,,22,53.0,26.201162,16.215992,,20,53.0,26.039083,17.163355,,21,53.0,26.435083,18.519016,
26/09/24,4.0,51.0,23.618753,19.530622,,,51.0,23.482252,19.530622,,,3.0,24.68467,20.929596,,18,51.0,24.695585,23.40277,,27,51.0,28.4895,18.900856,,32,3.0,29.75467,11.159999,,28,3.0,29.464338,16.135872,,23,51.0,30.42608,18.254698,,18,51.0,27.588419,25.146587,,16,53.0,26.016167,21.167418,,1.0,61.0,25.967249,20.060919,,2,53.0,26.109499,15.158522,,20,51.0,26.14325,14.120538,,20,55.0,26.560081,15.215058,
27/09/24,1.0,53.0,23.316668,16.770939,,,53.0,23.180166,16.770939,,,53.0,24.274254,17.852697,,11,61.0,23.928915,18.367939,,18,65.0,26.927002,12.287555,,18,61.0,28.056753,9.021574,,19,61.0,28.38725,9.668195,,15,53.0,30.021917,12.783802,,18,55.0,27.994667,18.108572,,13,61.0,25.922415,17.22742,,0.0,61.0,26.19433,19.211996,,3,53.0,26.234499,13.590894,,18,55.0,26.299498,15.24909,,23,53.0,26.664251,15.602999,
28/09/24,0.0,61.0,23.324999,15.443328,,,61.0,23.188501,15.443328,,,61.0,23.620085,11.362834,,11,63.0,23.406004,11.1090765,,22,63.0,26.23533,10.075177,,27,63.0,27.294249,12.421304,,20,63.0,27.57475,14.387619,,20,63.0,28.503168,15.3264475,,19,65.0,27.288416,17.49337,,18,61.0,26.016165,11.1090765,,13.0,55.0,26.777672,12.835653,,15,51.0,26.788668,12.10157,,17,61.0,26.801582,12.594856,,20,61.0,26.955917,16.199999,
29/09/24,1.0,51.0,24.054167,11.892265,,,51.0,23.91767,11.892265,,,51.0,24.670084,13.729647,,14,51.0,24.183084,16.244936,,32,51.0,26.660334,14.517644,,35,51.0,27.529665,15.159589,,27,61.0,27.297668,10.120099,,23,63.0,28.296915,14.584443,,16,63.0,27.484247,12.440851,,13,63.0,26.020332,12.932471,,0.0,65.0,27.208916,14.068816,,7,63.0,27.059494,11.855429,,19,65.0,26.61825,11.583108,,23,63.0,26.528833,12.074766,
30/09/24,3.0,51.0,24.48958,13.644427,,,51.0,24.353083,13.644427,,,51.0,25.326334,15.070633,,12,51.0,24.49975,13.767352,,19,53.0,27.091583,14.668619,,17,51.0,27.869253,9.360001,,9,51.0,27.9935,7.353611,,5,53.0,28.930246,7.42159,,2,3.0,27.863419,10.873252,,1,61.0,26.603666,13.281023,,2.0,53.0,27.821417,18.930832,,0,51.0,27.45533,16.712881,,16,63.0,26.891161,10.874741,,16,65.0,26.820501,12.287555,
01/10/24,1.0,51.0,25.05625,11.583108,,,51.0,24.919752,11.583108,,,53.0,26.063835,12.906138,,16,51.0,25.191416,12.440851,,27,53.0,27.612421,7.748368,,35,51.0,28.500498,21.711462,,33,61.0,28.32892,15.611304,,33,3.0,29.259415,19.469976,,31,51.0,28.619669,16.055355,,33,3.0,27.182833,14.57889,,19.0,51.0,27.681833,16.913296,,26,63.0,27.130331,16.16897,,21,63.0,26.65367,15.03835,,20,53.0,26.941336,16.431347,
02/10/24,0.0,63.0,23.86875,14.637663,,,63.0,23.732248,14.637663,,,63.0,24.52842,16.144905,,12,51.0,25.162247,15.385525,,21,61.0,27.647833,15.426535,,26,63.0,29.30675,12.496719,,17,63.0,28.968504,15.216123,,13,53.0,29.876083,16.1198,,7,51.0,28.332167,19.373219,,3,51.0,26.655748,20.413143,,1.0,63.0,26.783918,19.361507,,0,61.0,26.87617,13.184308,,16,61.0,26.61825,13.708391,,25,61.0,26.895498,16.981165,
03/10/24,1.0,53.0,23.425001,15.517629,,,53.0,23.288504,15.517629,,,51.0,24.228418,16.248924,,28,51.0,24.339334,17.82727,,36,51.0,28.285334,14.508715,,21,3.0,29.265085,10.534229,,31,51.0,29.041418,16.836496,,28,51.0,30.236496,16.746773,,25,53.0,28.286333,23.080042,,23,53.0,26.599504,17.15297,,15.0,63.0,26.74225,16.923828,,12,63.0,26.592833,13.797912,,16,61.0,26.657831,13.799087,,19,55.0,27.122583,17.161469,
04/10/24,5.0,63.0,23.574997,12.348052,,,63.0,23.438501,12.348052,,,63.0,24.211748,13.379461,,15,63.0,24.23725,14.347028,,22,63.0,26.63117,14.4415655,,22,65.0,27.604668,12.267763,,13,65.0,27.21225,16.055355,,7,63.0,28.411499,14.275713,,1,63.0,27.63842,18.992344,,0,63.0,26.02867,16.357237,,0.0,63.0,26.183916,16.663374,,10,63.0,26.382416,11.5887,,13,63.0,26.022415,10.703569,,16,61.0,26.45175,12.362475,
05/10/24,2.0,53.0,22.38542,14.336861,,,53.0,22.248917,14.336861,,,61.0,23.253418,14.450535,,23,63.0,23.214333,15.0038395,,31,63.0,25.097834,12.601285,,45,55.0,25.998419,9.187056,,35,61.0,26.233084,8.790563,,30,61.0,27.144829,8.149847,,28,53.0,25.863417,15.542662,,28,61.0,24.403666,10.534229,,16.0,63.0,25.71517,12.535548,,16,61.0,25.532415,9.1958685,,17,51.0,25.822418,10.560341,,23,51.0,26.230917,9.236298,
06/10/24,2.0,3.0,23.239578,11.35285,,,3.0,23.103086,11.35285,,,3.0,23.280502,10.837435,,16,3.0,22.61225,8.909545,,26,61.0,25.810333,7.5942073,,14,63.0,26.958834,7.282774,,21,51.0,27.245583,9.391102,,18,51.0,27.611502,9.6480665,,11,63.0,26.95508,15.3264475,,9,63.0,25.089083,14.861722,,0.0,63.0,25.169334,11.983188,,0,63.0,25.865747,11.480557,,16,65.0,25.54325,9.144637,,22,63.0,26.09758,9.726664,
07/10/24,0.0,53.0,23.133337,23.497412,,,53.0,22.996834,23.497412,,,55.0,23.401335,20.326454,,20,53.0,23.06225,19.561287,,28,61.0,25.089499,13.441071,,28,63.0,25.965082,17.726116,,20,63.0,25.537252,11.173057,,19,65.0,26.36567,11.409785,,19,65.0,26.111334,14.277983,,16,65.0,24.912003,9.6480665,,1.0,63.0,25.554749,12.841963,,4,63.0,25.46575,13.084402,,18,63.0,24.922415,13.327294,,24,63.0,25.266333,17.160524,
08/10/24,1.0,63.0,23.279165,13.437455,,,63.0,23.142668,13.437455,,,61.0,23.632582,16.299694,,10,53.0,22.810165,16.08761,,27,63.0,24.791586,11.841756,,29,61.0,26.10675,10.152064,,24,63.0,26.083084,8.967541,,22,61.0,26.501083,10.086427,,20,63.0,25.998833,9.741642,,17,63.0,25.172417,11.9317045,,4.0,53.0,26.302666,9.793058,,2,61.0,26.209497,11.9466305,,18,61.0,26.178665,10.934166,,21,53.0,26.62883,14.264361,
09/10/24,0.0,63.0,23.218752,14.387619,,,63.0,23.08225,14.387619,,,63.0,23.561752,15.299999,,9,51.0,23.037249,14.761098,,20,61.0,24.812418,10.957847,,20,63.0,25.756752,15.552041,,16,63.0,25.970587,10.158444,,10,65.0,26.309418,12.284918,,6,63.0,25.875916,14.083778,,2,55.0,24.464079,14.347028,,1.0,63.0,25.410997,10.9859,,0,65.0,25.151163,13.577776,,15,65.0,25.159918,17.750774,,25,63.0,25.507996,17.48596,
10/10/24,1.0,63.0,22.833334,17.512806,,,63.0,22.696833,17.512806,,,63.0,23.178415,19.983242,,12,63.0,22.464333,14.84318,,21,65.0,24.406166,10.234705,,25,63.0,25.579666,14.982228,,21,63.0,25.410166,9.5196,,19,63.0,26.057337,14.545515,,34,63.0,25.115503,15.697197,,34,51.0,23.87033,16.981165,,22.0,63.0,24.660997,16.595179,,21,61.0,24.976166,11.931705,,16,63.0,25.086998,9.9408245,,15,61.0,25.476748,10.094454,
11/10/24,2.0,61.0,22.912498,17.31746,,,61.0,22.776003,17.31746,,,61.0,22.97425,14.450535,,15,63.0,22.241417,22.723528,,24,63.0,24.368668,11.265469,,25,63.0,25.552584,11.090103,,17,63.0,25.491417,9.178235,,13,63.0,26.032328,10.97262,,12,63.0,25.250917,16.485485,,8,61.0,24.23075,17.311846,,0.0,63.0,25.206833,11.612441,,1,63.0,25.388664,14.174356,,18,63.0,24.972418,15.189484,,21,63.0,25.707998,15.589497,
12/10/24,3.0,63.0,23.152086,15.342294,,,63.0,23.015585,15.342294,,,61.0,23.253418,19.983242,,13,55.0,22.63933,16.748707,,27,61.0,24.65825,15.2947035,,26,63.0,25.038,8.967541,,23,65.0,24.69975,9.044888,,19,63.0,25.52608,8.626865,,17,61.0,24.809252,12.800266,,15,65.0,23.90367,10.464797,,2.0,61.0,25.031836,12.57426,,4,63.0,25.719917,13.441071,,15,65.0,25.73908,11.440978,,19,65.0,26.403831,10.4166975,
13/10/24,4.0,51.0,23.043749,19.652176,,,51.0,22.907251,19.652176,,,51.0,23.06383,19.959719,,15,53.0,22.131002,18.486622,,24,61.0,23.902002,14.383114,,22,51.0,24.70675,10.691453,,14,63.0,24.195585,8.467655,,9,65.0,25.040667,7.120815,,8,65.0,24.390501,5.692099,,3,61.0,23.322416,12.157663,,0.0,65.0,24.748499,11.225132,,2,61.0,25.511581,11.13384,,16,63.0,25.387001,10.441551,,27,55.0,25.880915,13.577776,
14/10/24,4.0,63.0,21.137499,13.681183,,,63.0,21.001003,13.681183,,,63.0,21.322166,11.328566,,24,63.0,21.143501,12.580699,,39,63.0,22.695753,9.107359,,40,63.0,24.029665,11.808878,,56,63.0,23.824753,7.7420926,,52,63.0,24.657333,7.8087645,,52,61.0,23.725922,11.866355,,49,61.0,22.778666,9.437563,,33.0,61.0,24.654749,10.514218,,28,65.0,24.913668,8.654986,,26,63.0,24.514082,7.2202215,,39,63.0,25.201746,7.9526596,
15/10/24,3.0,63.0,21.09375,15.931779,,,63.0,20.95725,15.931779,,,65.0,21.22425,16.285772,,9,63.0,21.058084,14.455019,,23,65.0,23.147835,9.109138,,20,63.0,24.092169,9.059205,,21,63.0,24.149755,6.384293,,17,61.0,25.298998,8.936778,,27,61.0,24.194664,13.53236,,27,63.0,22.897415,11.003581,,14.0,63.0,24.325583,14.584445,,11,61.0,24.471998,10.453957,,23,63.0,24.397417,10.587917,,24,63.0,25.007998,11.440978,
16/10/24,1.0,63.0,20.900002,11.631956,,,63.0,20.763498,11.631956,,,55.0,20.978418,10.594036,,18,61.0,20.878916,12.236029,,27,51.0,24.806168,9.5416975,,25,51.0,25.433836,8.32877,,18,53.0,25.547668,10.4166975,,23,55.0,26.109415,10.9859,,22,51.0,24.546751,17.194475,,18,63.0,23.228666,17.149193,,6.0,63.0,24.546417,15.611304,,5,63.0,24.899084,10.070353,,17,63.0,24.647415,9.016185,,26,61.0,25.28508,10.6261,
17/10/24,1.0,51.0,22.747915,14.677451,,,51.0,22.611418,14.677451,,,51.0,23.003418,14.587776,,17,3.0,23.028917,14.572219,,27,53.0,25.504087,13.321216,,25,51.0,26.00675,6.601363,,20,63.0,26.064337,8.2584505,,32,65.0,26.832329,10.548061,,32,51.0,25.705084,17.856325,,31,53.0,24.21408,19.424158,,26.0,61.0,25.210997,18.947083,,27,53.0,25.432417,12.081473,,24,53.0,25.230751,12.549757,,27,51.0,25.878838,13.737904,
18/10/24,1.0,65.0,22.152084,18.472595,,,65.0,22.015585,18.472595,,,63.0,22.070084,11.566313,,14,63.0,22.253916,12.145665,,22,53.0,25.168669,9.939196,,21,53.0,26.038,7.0199995,,18,51.0,26.441416,9.9408245,,23,63.0,26.828169,7.6409945,,22,55.0,26.313421,13.37825,,18,51.0,24.874498,14.897651,,3.0,61.0,26.00267,15.669307,,3,51.0,25.88658,12.659004,,16,51.0,25.759918,14.045767,,24,51.0,26.137163,14.233664,
19/10/24,1.0,63.0,21.435415,10.070353,,,63.0,21.298922,10.070353,,,65.0,21.436752,7.6409945,,15,63.0,21.5435,10.094454,,25,61.0,24.052,7.42159,,38,61.0,25.296333,12.466867,,41,63.0,25.558083,5.3517847,,47,53.0,25.982332,4.293669,,48,51.0,25.561333,10.495713,,53,53.0,24.0245,8.775807,,43.0,65.0,25.596415,10.783486,,39,63.0,26.003248,9.627896,,41,55.0,25.8995,10.390226,,45,53.0,26.297583,12.236029,
20/10/24,0.0,63.0,21.835417,11.688918,,,63.0,21.698915,11.688918,,,63.0,22.02842,14.827893,,16,63.0,21.73725,9.741642,,23,63.0,24.572832,10.387107,,20,55.0,26.042168,12.5807,,11,63.0,25.99558,10.548061,,10,61.0,26.85525,9.801326,,8,63.0,26.238413,15.405519,,2,51.0,24.889082,13.552696,,1.0,63.0,25.858917,9.215226,,3,65.0,26.294914,8.0599,,18,53.0,26.380747,9.087772,,23,51.0,26.772581,10.837435,
21/10/24,3.0,63.0,21.947916,10.163227,,,63.0,21.811417,10.163227,,,63.0,22.322166,12.682018,,14,63.0,22.116415,9.252069,,22,63.0,24.70408,7.9932976,,6,63.0,25.504667,9.037721,,7,65.0,25.5185,6.854195,,5,63.0,26.199,6.7757506,,18,63.0,25.850922,15.7908325,,12,63.0,24.724497,11.203464,,0.0,63.0,25.511,12.261158,,2,63.0,25.557413,6.544677,,16,63.0,25.853662,6.1437774,,28,65.0,26.31008,9.187056,
22/10/24,0.0,65.0,22.25,11.9466305,,,65.0,22.1135,11.9466305,,,63.0,22.151335,11.672275,,14,63.0,22.091415,9.6932955,,23,63.0,24.74575,10.636766,,18,63.0,25.281752,10.703569,,9,65.0,25.139334,10.829958,,9,65.0,25.994835,8.707238,,11,63.0,25.496752,8.604301,,8,63.0,24.48075,8.953078,,1.0,63.0,25.900581,8.39078,,3,63.0,26.447,8.893166,,19,65.0,26.341164,8.61371,,22,63.0,26.63508,8.836514,
23/10/24,3.0,65.0,22.404167,10.435344,,,65.0,22.267668,10.435344,,,63.0,22.490915,12.864649,,17,63.0,22.583084,13.910169,,26,51.0,25.477003,8.557102,,22,55.0,26.429667,10.004178,,14,53.0,26.410164,8.827343,,26,51.0,26.91775,11.328566,,23,65.0,25.823832,13.78029,,22,53.0,24.407831,14.539945,,16.0,63.0,25.692247,9.82114,,16,63.0,25.913664,9.741642,,13,65.0,25.668251,9.919618,,14,63.0,25.878832,12.673074,
24/10/24,4.0,51.0,21.564583,7.570707,,,51.0,21.428085,7.570707,,,53.0,21.71383,7.5213294,,21,63.0,21.893496,9.096681,,28,53.0,24.399918,7.1321807,,24,51.0,25.506746,9.144637,,18,51.0,25.447662,10.440001,,18,63.0,25.751078,9.793058,,27,63.0,24.984247,10.534229,,24,53.0,24.016167,13.891522,,8.0,65.0,25.204752,14.1102085,,10,65.0,25.349085,15.934829,,17,63.0,24.918251,16.23596,,26,63.0,25.368416,18.254698,
25/10/24,2.0,3.0,21.887499,9.567131,,,3.0,21.751001,9.567131,,,3.0,22.053415,7.771331,,13,3.0,22.445585,11.844492,,21,3.0,25.066587,10.337078,,17,3.0,25.771334,8.885877,,17,51.0,25.86225,18.272436,,28,63.0,26.167753,18.532135,,26,51.0,25.453003,13.841286,,26,65.0,23.986998,14.288191,,12.0,65.0,25.32975,21.547436,,11,65.0,25.186583,16.720633,,16,65.0,24.507835,17.262177,,22,63.0,24.76008,18.727785,
26/10/24,0.0,1.0,21.44375,13.169555,,,1.0,21.30725,13.169555,,,1.0,21.559668,12.785069,,9,1.0,22.233084,12.864649,,23,2.0,25.556168,9.565437,,20,3.0,26.39842,10.210936,,12,51.0,26.603914,10.272623,,17,51.0,27.169836,9.499157,,17,53.0,26.050919,15.210799,,15,63.0,24.197416,15.14783,,0.0,63.0,24.740166,16.299694,,1,53.0,25.532415,15.405519,,16,61.0,25.324501,15.1884165,,18,61.0,25.730917,17.823637,
27/10/24,2.0,3.0,21.341665,11.019764,,,3.0,21.205168,11.019764,,,51.0,21.538836,11.855429,,17,3.0,22.24975,11.35285,,32,3.0,25.249918,8.893166,,24,3.0,26.625498,8.604301,,28,3.0,26.508085,8.311245,,32,3.0,27.111502,9.2660675,,30,3.0,26.40508,15.443328,,26,3.0,24.891167,13.403656,,8.0,51.0,25.994331,14.6254835,,9,51.0,25.769915,13.833091,,16,53.0,25.749504,15.413928,,19,53.0,26.149664,18.694021,
28/10/24,0.0,3.0,22.102081,8.951267,,,3.0,21.965586,8.951267,,,2.0,22.632584,12.236029,,35,3.0,23.055998,14.739132,,42,51.0,26.039505,10.196647,,36,3.0,26.775503,7.4520864,,27,3.0,27.195587,9.600937,,23,51.0,27.580252,11.638917,,23,3.0,26.553,16.454992,,21,3.0,24.916162,14.248452,,8.0,51.0,25.681831,13.896187,,9,51.0,26.126165,12.011544,,17,51.0,25.982834,11.103243,,26,53.0,26.51425,11.39842,
29/10/24,0.0,51.0,22.566666,9.741642,,,51.0,22.430166,9.741642,,,51.0,22.972168,8.53815,,7,51.0,23.251833,10.874741,,15,51.0,26.304087,6.5024605,,9,3.0,27.015083,8.688613,,1,51.0,27.416418,6.2405767,,0,3.0,28.069832,7.1389914,,1,51.0,27.082163,12.156331,,0,51.0,25.291166,14.0734215,,0.0,53.0,26.192251,15.5687,,6,51.0,26.247002,13.690654,,15,51.0,25.970335,13.324863,,24,51.0,26.605917,13.262714,
30/10/24,4.0,51.0,22.404167,7.4672885,,,51.0,22.267668,7.4672885,,,51.0,22.492998,11.246759,,10,51.0,22.87892,6.66,,22,51.0,25.560335,8.37532,,17,51.0,26.983833,10.360559,,15,51.0,27.324745,9.290511,,11,51.0,28.001083,13.021106,,8,51.0,27.098837,11.749741,,17,51.0,25.491167,11.753877,,6.0,55.0,26.350584,11.811622,,5,51.0,26.457413,12.620554,,14,51.0,26.307833,12.108261,,19,51.0,26.872581,12.0694,
31/10/24,1.0,63.0,22.652082,10.03167,,,63.0,22.515585,10.03167,,,55.0,22.747168,9.4238205,,15,63.0,22.658083,9.12513,,21,63.0,25.297834,15.3042345,,18,55.0,26.44008,12.487641,,14,53.0,26.306,9.997699,,7,63.0,27.201088,17.9973,,3,63.0,26.863417,16.674063,,3,61.0,25.614084,10.387107,,0.0,63.0,26.792246,11.13384,,0,61.0,26.751165,12.273043,,15,53.0,26.572418,11.656998,,22,53.0,26.83925,11.45513,
01/11/24,0.0,63.0,22.158333,9.614426,,,63.0,22.021833,9.614426,,,61.0,22.451334,12.886039,,6,61.0,22.226831,10.215693,,13,61.0,25.201998,11.1090765,,9,63.0,25.488,11.4862,,0,65.0,25.022665,12.475961,,0,63.0,25.688585,17.82091,,0,63.0,25.286337,12.570394,,0,63.0,24.412003,11.402683,,0.0,55.0,25.321413,12.830604,,3,65.0,25.869917,9.854075,,23,63.0,25.564081,12.059999,,30,63.0,26.193419,12.074766,
02/11/24,2.0,51.0,22.199999,19.852295,,,51.0,22.0635,19.852295,,,63.0,22.024248,14.759999,,12,55.0,21.289333,13.797913,,21,55.0,24.147837,13.690654,,21,65.0,24.298418,11.9317045,,12,63.0,24.493502,15.995712,,7,63.0,25.23858,10.934166,,6,63.0,24.565498,9.396275,,3,65.0,23.81825,14.637663,,1.0,65.0,25.202667,13.036026,,1,63.0,25.624083,10.120099,,16,65.0,24.932837,10.196647,,23,63.0,25.407995,12.810386,
03/11/24,0.0,51.0,22.379166,17.552536,,,51.0,22.242668,17.552536,,,63.0,22.172165,16.766108,,13,55.0,21.841421,14.941085,,21,61.0,24.183252,13.672893,,16,63.0,25.110918,11.833546,,15,63.0,25.081001,10.694485,,23,63.0,25.540665,9.668195,,20,63.0,24.767586,17.311846,,16,63.0,24.2245,13.661038,,12.0,63.0,25.623499,16.851885,,11,61.0,25.588663,14.05845,,26,63.0,25.05158,13.15971,,40,63.0,25.31842,13.31635,
