Date,RKMP_Delay,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP,BPL_Delay,weather_code_BPL,Temperature_BPL,Wind_Speed_BPL,Distance_travelled_BPL,BINA_Delay,weather_code_BINA,Temperature_BINA,Wind_Speed_BINA,Distance_travelled_BINA,LAR_Delay,weather_code_LAR,Temperature_LAR,Wind_Speed_LAR,Distance_travelled_LAR,GWL_Delay,weather_code_GWL,Temperature_GWL,Wind_Speed_GWL,Distance_travelled_GWL,MRA_Delay,weather_code_MRA,Temperature_MRA,Wind_Speed_MRA,Distance_travelled_MRA,DHO_Delay,weather_code_DHO,Temperature_DHO,Wind_Speed_DHO,Distance_travelled_DHO,AGC_Delay,weather_code_AGC,Temperature_AGC,Wind_Speed_AGC,Distance_travelled_AGC,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NDLS_Delay,weather_code_NDLS,Temperature_NDLS,Wind_Speed_NDLS,Distance_travelled_NDLS
04-11-2023,7,1,23.783165,10.383987,0,9,1,23.776665,10.383987,7,10,2,24.232332,11.792404,145,17,3,23.458498,11.681987,208,10,3,24.454414,10.383987,395,20,3,24.314333,10.685391,433,23,3,23.74225,14.113652,461,34,3,23.622168,11.304229,513,51,3,23.001333,11.435313,567,59,3,22.791666,16.199999,707
05-11-2023,11,2,23.774832,10.495713,0,12,2,23.768332,10.495713,7,8,2,24.205248,10.587917,145,16,0,23.573084,10.446206,208,12,1,24.698164,14.982228,395,21,1,23.978918,12.538134,433,24,1,23.621414,15.2947035,461,8,1,23.113836,14.113652,513,14,2,22.903414,12.313894,567,23,0,22.737501,12.57426,707
06-11-2023,28,2,24.168585,10.365251,0,30,2,24.162085,10.365251,7,31,3,25.080248,11.659777,145,45,3,24.13767,12.181625,208,41,2,24.404419,9.504272,395,55,1,23.787249,10.239453,433,58,1,23.769335,10.144082,461,42,0,23.06383,8.404285,513,45,0,22.663834,8.825508,567,51,1,21.968752,9.085988,707
07-11-2023,101,2,24.062332,9.178235,0,102,2,24.055834,9.178235,7,98,3,24.6365,12.7279215,145,104,1,24.183496,10.799999,208,99,1,24.800255,10.990322,395,109,1,23.97058,9.9571085,433,112,1,23.833916,10.137692,461,97,0,23.62633,9.686609,513,103,0,23.188833,9.387651,567,113,0,22.679167,9.19939,707
08-11-2023,0,3,24.126915,11.384199,0,41,3,24.120415,11.384199,7,45,1,24.7115,11.609651,145,52,1,24.112665,10.829958,208,47,3,24.666916,12.287555,395,57,3,23.395584,11.966954,433,64,3,22.983915,12.324414,461,49,3,22.96383,13.37825,513,53,2,22.486748,14.587776,567,72,1,22.449999,10.703569,707
09-11-2023,30,2,24.181082,11.480557,0,31,2,24.174582,11.480557,7,34,3,24.93442,9,145,51,1,23.710585,9.931042,208,55,1,25.00025,12.768586,395,68,1,24.210165,9.6932955,433,72,2,24.615166,9.983106,461,57,3,23.817999,14.241629,513,64,51,23.22425,13.679999,567,72,1,22.666666,10.464798,707
10-11-2023,0,3,24.391502,13.708391,0,49,3,24.385,13.708391,7,54,2,25.40525,10.97262,145,64,2,24.366837,10.296251,208,57,53,23.88775,14.458382,395,73,51,23.262247,16.610792,433,79,65,22.896414,25.318008,461,64,63,21.938833,19.562946,513,74,63,21.390917,16.65754,567,88,55,19.864582,25.071096,707
11-11-2023,64,0,23.724836,15.328561,0,64,0,23.718332,15.328561,7,71,0,24.307333,15.175612,145,89,0,22.85225,12.599999,208,81,0,21.808584,13.276144,395,92,0,21.189333,12.849528,433,95,1,20.871416,12.413476,461,80,0,20.478418,10.587918,513,79,0,20.226332,9.983106,567,81,0,19.052084,11.770403,707
12-11-2023,1,3,21.368582,10.315115,0,3,3,21.362082,10.315115,7,0,3,22.153168,11.681987,145,11,3,20.821001,9.504272,208,2,3,21.348166,10.105681,395,14,3,20.601833,9.3669195,433,17,2,19.915167,9.422101,461,1,0,19.397167,10.315115,513,2,1,19.12008,10.028439,567,5,0,18.641668,11.592895,707
13-11-2023,0,3,20.924833,9,0,5,3,20.918333,9,7,1,3,22.192749,10.739832,145,13,3,20.656416,9.178235,208,5,3,21.423166,8.707238,395,20,3,20.720583,9.028754,433,25,3,20.619331,8.64,461,10,3,20.193,8.427383,513,10,3,20.143002,8.891344,567,13,3,19.320833,8.161764,707
14-11-2023,0,3,21.187332,11.090103,0,19,3,21.180832,11.090103,7,15,2,21.949,13.5515,145,25,3,20.479332,9.449572,208,17,3,21.00025,9.107359,395,22,3,20.974749,9.793058,433,26,3,20.286001,9.531505,461,9,3,19.734667,11.043261,513,9,3,19.415918,8.311245,567,13,3,18.697916,8.891344,707
15-11-2023,16,0,20.966497,12.682018,0,17,0,20.959997,12.682018,7,20,0,21.626085,12.88981,145,32,0,19.90225,9.885262,208,25,0,20.639833,8.587338,395,35,0,19.87058,9.565437,433,39,0,19.55475,7.9932966,461,24,0,19.203417,8.209263,513,25,0,18.797165,8.39657,567,26,0,18.558332,10.182337,707
16-11-2023,1,0,21.368582,13.684735,0,2,0,21.362082,13.684735,7,5,0,21.64692,12.55879,145,20,0,20.177248,9.107359,208,14,0,20.779417,10.163227,395,25,0,19.68725,9.904906,433,31,0,19.323496,9.885262,461,15,0,19.695082,9.422101,513,15,0,19.357582,8.404285,567,17,0,19.918749,6.439876,707
17-11-2023,46,0,20.789413,10.691453,0,49,0,20.782915,10.691453,7,46,0,20.871918,11.480557,145,58,0,19.948084,9.585739,208,50,1,20.444,8.854829,395,58,1,19.310167,9.605998,433,62,2,19.298498,9.19939,461,46,1,19.209665,9.028754,513,69,1,19.084663,8.350138,567,71,1,20.410418,8.287822,707
18-11-2023,14,0,21.433167,10.1887,0,16,0,21.426666,10.1887,7,13,0,22.130249,9.826088,145,33,0,20.381416,10.182337,208,26,2,21.029419,9.6932955,395,37,1,19.785168,9,433,45,3,19.442251,9.449572,461,30,3,19.940916,7.968939,513,34,3,19.028418,9.290511,567,39,2,19.872915,9.422101,707
19-11-2023,12,1,22.599829,10.966713,0,18,1,22.59333,10.966713,7,33,3,23.474005,12.538134,145,49,2,21.816832,11.525623,208,44,2,21.271082,8.78872,395,62,0,20.576834,9.422101,433,69,0,20.392248,7.9526596,461,62,0,19.259666,9.178235,513,68,0,18.843,10.144082,567,70,0,20.272917,10.829958,707
20-11-2023,25,2,22.949831,10.44,0,27,2,22.94333,10.44,7,30,3,23.415667,13.53236,145,55,1,21.741835,9.605998,208,48,1,21.48775,8.825508,395,60,0,20.897665,8.654986,433,65,0,20.304749,9.346143,461,50,0,20.286749,9.36,513,55,0,19.493,8.647496,567,60,0,18.877083,9.931042,707
21-11-2023,1,1,22.001915,11.592894,0,4,1,21.995415,11.592894,7,20,2,22.04483,9.422101,145,35,0,20.731417,9.007196,208,38,0,20.689837,10.195057,395,48,1,19.995583,10.514218,433,54,3,19.813082,11.183201,461,43,3,19.407583,13.089354,513,46,3,19.45133,13.397612,567,47,1,18.687502,16.746773,707
22-11-2023,52,0,21.441498,9.0645685,0,51,0,21.434998,9.0645685,7,71,0,21.659418,9.531505,145,87,0,20.1835,9.449572,208,80,0,20.164835,10.296251,395,94,0,19.326834,8.913181,433,97,0,18.886,10.195057,461,83,0,18.484667,9.47012,513,89,0,18.353416,9.028754,567,92,0,17.972916,14.154915,707
23-11-2023,20,3,21.533165,11.183201,0,21,3,21.526665,11.183201,7,21,1,21.501083,10.685391,145,34,0,19.612669,9.449572,208,27,0,19.252337,10.182337,395,41,0,18.672665,8.557102,433,47,0,18.717249,8.891344,461,31,0,17.715918,9.9571085,513,34,0,17.774248,10.495713,567,39,0,17.7875,8.209263,707
24-11-2023,7,0,21.131083,12.783802,0,9,0,21.124582,12.783802,7,20,0,20.778166,11.457958,145,31,0,18.73975,10.464798,208,25,0,19.852335,10.630672,395,36,0,18.733082,10.587917,433,42,1,18.881834,9.983106,461,27,2,18.6305,7.754637,513,31,2,18.522165,5.991594,567,34,2,18.233332,8.225035,707
25-11-2023,37,2,20.33733,11.966953,0,39,2,20.330832,11.966953,7,42,1,20.392752,13.246826,145,51,0,18.31475,10.24578,208,43,2,19.789835,9.387651,395,50,3,18.560163,8.759178,433,56,3,18.735998,10.028439,461,44,3,18.299248,10.009036,513,47,3,18.509665,9.511088,567,48,3,18.814583,7.6367526,707
26-11-2023,4,61,20.887331,12.303366,0,4,61,20.88083,12.303366,7,12,3,20.64483,14.689588,145,21,3,18.91475,10.137692,208,15,3,20.225252,12.7279215,395,26,3,19.866415,12.605142,433,30,3,19.415163,11.525623,461,16,3,19.186747,11.901798,513,20,3,19.247168,10.105681,567,22,3,19.229166,11.212135,707
27-11-2023,25,63,18.101913,15.192682,0,26,63,18.095413,15.192682,7,36,61,18.688583,16.299694,145,47,55,17.812668,13.281023,208,40,61,19.058582,15.281989,395,47,53,19.028917,14.494192,433,52,63,18.927668,13.004921,461,40,53,18.72633,14.986553,513,49,63,19.143,17.884428,567,54,53,18.418749,23.828083,707
28-11-2023,1,51,18.543581,11.928989,0,2,51,18.53708,11.928989,7,0,51,19.49275,10.495713,145,10,51,18.566833,9.793059,208,5,51,19.777334,10.239453,395,15,53,19.460167,10.483357,433,23,53,18.821417,8.557102,461,7,51,18.940916,11.252519,513,13,63,17.907581,11.808878,567,18,55,17.495834,9.387651,707
29-11-2023,20,53,19.308165,11.988594,0,23,53,19.301664,11.988594,7,25,51,19.901081,10.739833,145,35,53,19.675165,8.766573,208,28,51,20.514833,7.208994,395,41,51,19.6435,7.9932976,433,47,51,19.14225,8.557102,461,42,1,19.051334,7.491114,513,46,51,18.774248,8.217153,567,49,51,18.891665,8.4963045,707
30-11-2023,9,63,20.006083,14.917212,0,11,63,19.999582,14.917212,7,23,51,20.288584,9.227524,145,34,53,19.679335,9.885262,208,32,53,20.085669,10.514218,395,45,51,19.820585,10.24578,433,53,61,19.438082,9.693296,461,37,53,19.095083,13.849476,513,39,61,19.053415,11.592894,567,41,53,17.472918,14.77755,707
01-12-2023,2,61,19.639416,12.599998,0,8,61,19.632915,12.599998,7,20,51,19.757334,12.181625,145,28,51,19.446001,11.609651,208,32,51,19.812752,10.195057,395,52,51,19.795584,9.449572,433,59,51,19.173498,8.557102,461,46,51,18.688833,8.39657,513,49,51,18.615915,8.669949,567,51,53,18.566668,9.290511,707
02-12-2023,81,51,20.387331,13.979872,0,82,51,20.38083,13.979872,7,79,51,20.303165,16.179985,145,91,51,19.998085,14.039999,208,90,51,20.868998,10.028439,395,103,61,20.199749,9,433,107,1,19.967249,7.42159,461,94,51,19.132582,7.9526596,513,97,0,18.686747,9.107359,567,100,0,18.020834,8.759178,707
03-12-2023,0,3,21.449835,14.154915,0,12,3,21.443335,14.154915,7,5,63,21.821917,18.486622,145,5,61,21.343918,19.164719,208,7,63,20.5565,12.979984,395,19,65,20.133081,13.527572,433,26,65,19.836,13.37825,461,13,63,19.44092,11.928989,513,21,61,19.276333,12.261158,567,28,53,18.572916,7.5685663,707
04-12-2023,37,55,20.903997,14.24163,0,39,55,20.897497,14.24163,7,41,51,20.421917,17.31746,145,56,53,19.168917,20.240196,208,61,63,17.896084,12.031756,395,74,51,17.483082,10.587918,433,78,51,17.208918,9.178235,461,63,51,17.447166,7.754637,513,67,2,17.784664,8.557102,567,74,1,17.281252,11.525623,707
05-12-2023,29,51,19.508165,15.530151,0,30,51,19.501665,15.530151,7,27,3,19.703167,15.379206,145,40,3,19.048086,12.768586,208,35,3,18.548166,9.904906,395,44,3,17.787249,10.028439,433,34,3,16.994333,9.6932955,461,38,3,17.149248,9.793059,513,41,0,16.990915,10.966713,567,43,0,16.602083,12.879752,707
06-12-2023,15,3,20.499832,20.172853,0,14,3,20.493332,20.172853,7,11,51,20.934416,22.065973,145,19,3,20.133497,17.555307,208,9,3,19.094,9.114471,395,18,3,18.341417,8.28,433,22,3,17.808918,8.4042845,461,8,3,17.351332,8.654987,513,11,3,17.032583,9.255571,567,15,0,16.477081,9.983106,707
07-12-2023,5,51,18.570665,15.277749,0,7,51,18.564165,15.277749,7,9,3,19.305252,19.694992,145,19,3,19.143915,16.595179,208,18,1,19.346085,9,395,30,3,18.860165,9.422101,433,37,3,18.2485,8.287822,461,21,3,17.895082,9.585739,513,33,3,18.018002,8.669949,567,37,0,16.572918,11.043261,707
08-12-2023,4,2,18.835249,10.315115,0,7,2,18.828749,10.315115,7,2,2,18.990667,11.304229,145,19,3,18.623083,7.69592,208,11,1,19.2315,9.028754,395,25,1,18.791416,9.021574,433,31,1,18.438087,7.5942073,461,16,0,17.617998,8.707238,513,22,0,17.236748,9.449572,567,27,0,16.141668,13.217443,707
09-12-2023,1,3,18.345665,9.422101,0,4,3,18.339167,9.422101,7,12,3,19.11775,8.4963045,145,22,3,18.931417,10.041354,208,16,1,18.548168,10.464798,395,24,1,17.824749,9.72,433,28,0,17.4235,9.028754,461,12,0,17.199247,9.1641035,513,18,0,16.58883,11.525623,567,20,1,15.718747,13.479583,707
10-12-2023,3,1,18.508165,9.449572,0,6,1,18.501665,9.449572,7,0,1,18.349,9.0645685,145,10,1,18.477251,9.826088,208,2,0,17.975248,13.363711,395,24,1,16.71433,11.043261,433,28,1,16.533915,10.514218,461,14,3,15.801333,12.72283,513,20,3,15.345084,13.584932,567,24,3,15.156251,18.043148,707
11-12-2023,0,3,18.39775,7.172949,0,3,3,18.391253,7.172949,7,5,2,18.482332,7.9036193,145,18,0,17.816833,8.654986,208,10,0,17.721083,9.885262,395,14,0,16.797667,9.504272,433,20,0,16.252665,11.620809,461,5,0,15.430499,10.041354,513,8,0,15.442998,8.891343,567,11,0,15.0666685,9.178235,707
12-12-2023,32,3,18.033167,9.3876505,0,34,3,18.026667,9.3876505,7,35,3,17.332335,8.707238,145,51,3,17.056414,9.178235,208,44,1,18.2065,9.826088,395,52,0,17.212248,10.495713,433,55,0,17.296415,8.39657,461,44,0,16.69925,7.491114,513,47,0,16.530502,7.653705,567,50,0,15.566666,9.339208,707
13-12-2023,56,3,17.053999,10.495713,0,56,3,17.047499,10.495713,7,48,3,16.915667,9.19939,145,72,3,16.510584,10.587917,208,65,3,17.191917,9.007196,395,68,3,16.547665,7.6367526,433,75,3,16.590166,7.9526596,461,62,2,16.0055,7.754637,513,66,3,16.124252,8.14587,567,67,3,15.356251,10.587917,707
14-12-2023,20,3,16.837332,10.829958,0,20,3,16.830832,10.829958,7,13,3,16.86775,9.659814,145,25,3,16.704334,11.269782,208,23,2,17.614834,9.931042,395,29,3,16.930998,10.390226,433,35,2,16.267248,9.885262,461,24,2,15.7555,9.531505,513,27,2,15.193,10.105681,567,32,3,14.433334,16.520823,707
15-12-2023,0,0,17.814415,10.739833,0,54,0,17.807915,10.739833,7,52,0,17.311499,9.1641035,145,61,0,16.6085,9.826088,208,57,0,17.002333,9.6932955,395,67,3,15.506,9.779817,433,69,3,15.692248,9.726664,461,56,2,15.51175,8.905908,513,61,2,15.27425,8.759178,567,67,3,14.187503,8.14587,707
16-12-2023,0,3,19.022749,10.009036,0,67,3,19.016249,10.009036,7,71,3,18.35317,11.681987,145,94,0,17.018919,10.308831,208,88,0,17.310669,8.905908,395,94,0,16.014332,9.085988,433,97,0,16.971415,6.2145634,461,88,0,15.678416,8.647496,513,93,0,15.26175,9.114471,567,98,3,14.475001,12.55879,707
17-12-2023,41,0,16.858168,11.200571,0,42,0,16.851667,11.200571,7,44,0,16.674002,11.592895,145,55,3,15.729336,10.24578,208,46,2,17.035666,9.826088,395,77,3,15.872666,9.255571,433,81,3,15.95475,7.42159,461,69,3,15.330501,9.3876505,513,74,1,15.361752,10.661107,567,76,0,14.83542,12.783802,707
18-12-2023,1,3,15.801915,14.003028,0,5,3,15.795417,14.003028,7,3,3,15.819833,13.661038,145,13,3,15.277252,12.261158,208,11,3,15.598166,14.081477,395,14,3,14.322666,13.324863,433,19,3,14.190167,13.479583,461,5,1,14.472165,14.799459,513,7,1,14.461751,16.055355,567,15,0,14.147919,20.592503,707
19-12-2023,16,3,14.562332,12.538134,0,18,3,14.555833,12.538134,7,28,3,14.780251,10.144082,145,39,3,14.427253,9.826088,208,34,3,14.514834,10.739832,395,39,3,13.691417,10.495713,433,44,3,13.213082,10.137692,461,29,3,13.34925,11.792404,513,32,3,13.3117485,11.609651,567,34,3,13.820834,17.22742,707
20-12-2023,12,3,15.345666,11.503113,0,13,3,15.339168,11.503113,7,13,3,15.461501,9.793059,145,9,3,14.618918,9.6932955,208,16,3,14.625252,10.1887,395,26,3,13.649749,8.557102,433,30,3,13.233917,9,461,16,3,13.463833,8.225035,513,19,3,13.472167,8.287822,567,24,3,13.379167,11.966953,707
21-12-2023,15,3,16.795666,9.028754,0,16,3,16.789167,9.028754,7,29,3,16.326082,8.78872,145,42,3,15.3689165,10.086427,208,38,3,15.102334,10.97262,395,48,3,14.116416,10.739832,433,51,3,13.794332,9.931042,461,35,3,13.872167,10.739832,513,38,3,13.959666,9.504272,567,41,3,13.656251,13.044722,707
22-12-2023,39,3,16.541498,9.565437,0,40,3,16.535002,9.565437,7,46,3,16.157331,9,145,56,3,15.164752,9.693296,208,51,3,15.073167,10.144082,395,58,3,14.093499,8.669949,433,66,3,14.265167,9.693296,461,53,3,14.220084,7.771331,513,57,3,14.434666,8.825508,567,62,55,14.133334,9.9571085,707
23-12-2023,49,3,17.539415,11.983188,0,50,3,17.532915,11.983188,7,48,3,17.515667,11.4862,145,59,3,15.606418,9.504272,208,73,2,16.187754,13.324863,395,88,2,15.174748,12.496718,433,93,55,14.8485,10.990322,461,77,51,14.734668,9.793059,513,83,55,14.955499,18.218275,567,97,3,16.160418,8.913181,707
24-12-2023,150,0,18.060247,9.504273,0,170,0,18.05375,9.504273,7,164,0,17.790667,10.685391,145,176,0,16.196001,10.195057,208,169,0,16.079416,10.805999,395,176,3,14.260167,9.6932955,433,184,3,14.106834,8.707237,461,177,2,14.476334,9.793059,513,201,3,14.578416,9.0645685,567,220,2,15.579167,9.511088,707
25-12-2023,138,0,18.045662,10.464797,0,140,0,18.039164,10.464797,7,153,0,17.178165,11.384198,145,167,3,15.943917,9.673221,208,160,0,15.589833,9.3669195,395,182,3,14.843501,7.10031,433,207,3,14.733913,9.178235,461,206,3,14.861751,8.759178,513,234,3,14.638833,10.00256,567,246,3,15.166665,9.793059,707
26-12-2023,213,2,17.968584,9.726664,0,220,2,17.962084,9.726664,7,252,1,17.282333,11.480557,145,264,3,16.091833,10.787993,208,256,0,17.21275,10.594036,395,266,3,15.870585,9.511088,433,269,3,15.458916,6.9899354,461,261,3,14.955499,8.4963045,513,295,3,15.05758,9.255571,567,336,3,15.099999,7.5685663,707
27-12-2023,261,3,18.351915,9.511088,0,265,3,18.345419,9.511088,7,271,3,17.96775,12.387348,145,281,3,16.2835,9.422101,208,277,3,16.358585,10.1887,395,359,3,14.370583,10.495713,433,432,3,14.411,9.83268,461,469,3,14.153417,10.483357,513,540,3,14.282584,8.699793,567,595,1,14.364585,9.085988,707
28-12-2023,498,3,17.758165,11.480557,0,502,3,17.751665,11.480557,7,501,3,16.91775,12.682018,145,544,3,14.248082,9.227524,208,573,3,14.3585825,9.957108,395,739,3,13.705998,9.178235,433,831,3,14.519334,6.4096174,461,847,3,14.370083,7.9932976,513,861,3,14.086753,7.8954163,567,1031,3,13.320832,8.089993,707
29-12-2023,330,3,17.978998,11.808878,0,337,3,17.972498,11.808878,7,349,0,16.99275,12.387348,145,381,3,14.421002,9.290511,208,381,3,13.641915,9.1641035,395,440,3,11.920582,9.673221,433,505,3,12.531835,10.233123,461,514,3,12.47425,9.178235,513,518,3,12.453416,8.473393,567,523,3,12.912498,7.5942073,707
30-12-2023,292,1,18.993584,8.647496,0,304,1,18.987085,8.647496,7,321,0,17.732334,13.246826,145,337,3,15.116834,9.511088,208,362,3,13.148166,8.654987,395,465,3,11.918499,8.161764,433,582,3,11.921417,8.209263,461,644,3,11.743001,9,513,690,3,11.945083,5.8603754,567,714,3,12.610417,7.9526596,707
31-12-2023,482,2,19.795666,10.587917,0,483,2,19.789165,10.587917,7,481,1,18.817749,14.57889,145,514,3,15.760583,12.758432,208,557,3,13.410667,8.714677,395,595,3,12.7664175,7.7879906,433,597,3,12.127666,8.089993,461,591,3,11.249251,7.386582,513,594,3,11.249249,8.913181,567,606,3,12.16875,7.24486,707
01-01-2024,151,51,19.537333,10.1887,0,157,51,19.530832,10.1887,7,155,53,17.765665,11.525623,145,166,51,15.285586,9.422101,208,166,3,14.008582,9.028754,395,193,3,14.451832,10.308831,433,200,3,13.963084,6.924738,461,194,3,11.76175,7.6367526,513,239,3,10.245083,8.39657,567,343,3,10.312501,8.161764,707
02-01-2024,74,1,18.84983,12.641076,0,75,1,18.84333,12.641076,7,74,51,16.98025,15.530151,145,91,65,15.17725,12.261157,208,106,3,14.279416,8.714677,395,125,3,14.176834,8.049845,433,123,3,13.2734995,9.3876505,461,117,3,10.8055,7.9526596,513,138,3,10.22425,9.028754,567,192,3,9.270832,8.217153,707
03-01-2024,247,51,18.258165,13.392774,0,246,51,18.251665,13.392774,7,253,51,16.244833,12.496718,145,278,63,15.262669,12.88981,208,280,51,14.4315,10.086427,395,290,3,14.726832,10.105681,433,298,3,14.319332,10.805999,461,286,3,13.580501,7.771331,513,291,51,12.851334,9.585739,567,304,3,9.608333,11.440978,707
04-01-2024,100,61,17.574833,10.990322,0,102,61,17.568335,10.990322,7,102,3,16.399,11.808878,145,115,51,16.156418,10.703569,208,114,3,14.156499,10.24578,395,148,51,13.341418,9.826088,433,193,3,13.361,7.8625183,461,217,3,12.780499,9.779817,513,222,3,12.257584,8.0899935,567,229,3,11.858334,9.885262,707
05-01-2024,32,55,17.178999,10.661107,0,37,55,17.1725,10.661107,7,38,51,17.107334,14.81259,145,52,51,16.281418,13.089354,208,57,3,15.000248,9.0645685,395,67,3,14.447666,7.92,433,66,3,13.650581,7.42159,461,54,3,13.165916,10.495713,513,62,3,11.567998,9.531505,567,66,51,11.414582,8.854829,707
06-01-2024,7,51,16.589415,11.304229,0,9,51,16.582914,11.304229,7,18,51,16.284418,12.496718,145,28,51,15.241834,10.829958,208,23,3,13.691917,8.905908,395,32,3,12.88725,8.4042845,433,32,3,12.071418,8.534353,461,21,3,11.788833,11.4862,513,22,3,11.355499,8.891343,567,27,3,12.487499,8.217153,707
07-01-2024,105,51,15.495666,12.181624,0,107,51,15.489166,12.181624,7,108,61,15.603168,13.570615,145,119,3,14.8376665,11.367109,208,114,3,13.200248,9.178235,395,126,3,12.32475,8.287822,433,128,2,12.133918,8.373386,461,113,2,11.2700815,8.707238,513,117,2,10.636748,9.178235,567,165,3,11.029166,9.028754,707
08-01-2024,180,51,17.579,12.904882,0,182,51,17.5725,12.904882,7,182,51,17.11775,12.682018,145,195,51,16.098082,11.043261,208,188,51,14.141919,8.699793,395,196,3,13.381,9.178235,433,244,3,13.383916,9.346143,461,257,3,12.409665,9.178235,513,309,1,11.559667,8.287822,567,343,3,11.158334,8.825508,707
09-01-2024,135,3,19.010248,11.269782,0,139,3,19.003748,11.269782,7,138,3,17.409414,12.849528,145,148,3,16.271,14.145756,208,144,55,13.664833,14.84318,395,155,61,12.860168,11.720751,433,158,63,12.413083,10.24578,461,149,63,11.922166,11.384198,513,151,61,11.193,11.019764,567,219,0,10.375,13.661038,707
10-01-2024,7,3,16.351915,11.753877,0,8,3,16.345419,11.753877,7,12,3,15.844832,12.783802,145,25,3,14.281419,10.483357,208,17,3,11.008583,11.966954,395,30,3,10.558084,10.883676,433,32,3,10.240166,13.513193,461,26,3,10.361749,14.773164,513,37,3,9.926332,13.18308,567,143,0,9.21875,14.934577,707
11-01-2024,141,51,17.478998,9,0,143,51,17.472502,9,7,154,3,15.805248,10.315115,145,166,3,13.918916,8.669949,208,159,3,12.398167,9.746631,395,167,3,11.3497505,10.446206,433,173,3,10.581834,10.495713,461,167,0,10.111751,10.703569,513,205,0,9.897166,10.739832,567,238,3,9.202083,12.4811535,707
12-01-2024,112,2,18.16025,8.766573,0,115,2,18.15375,8.766573,7,121,0,15.988583,8.942214,145,131,3,13.902253,9,208,125,3,13.129416,9.339208,395,131,3,12.093502,9.255571,433,135,3,12.004749,9.746631,461,127,3,11.228417,8.942214,513,134,3,10.799249,10.703569,567,161,3,9.916667,13.138765,707
13-01-2024,182,1,19.860247,14.494192,0,183,1,19.85375,14.494192,7,191,2,18.223997,10.1887,145,204,3,16.546003,8.905908,208,197,3,15.127334,8.587338,395,203,3,12.978917,9.565437,433,207,3,12.075583,9.957108,461,217,3,11.338833,9.693296,513,263,3,10.920083,9,567,385,3,10.083333,9.255571,707
14-01-2024,214,1,19.283165,12.55879,0,215,1,19.276665,12.55879,7,209,1,18.442747,13.513193,145,220,3,16.039751,12.496718,208,214,3,14.623166,10.163227,395,226,3,13.34975,8.891343,433,293,3,12.352668,9.255571,461,365,3,11.709664,9.904906,513,435,3,11.361752,9.255571,567,486,3,9.34375,9.339208,707
15-01-2024,210,0,16.422749,9.504273,0,212,0,16.416248,9.504273,7,209,1,15.707333,10.009036,145,233,3,14.133499,8.759178,208,228,3,12.923167,9.673221,395,234,3,11.741416,7.928178,433,316,3,12.181832,7.10031,461,333,3,11.1867485,8.4963045,513,390,3,10.970082,7.491114,567,450,3,8.616668,8.891343,707
16-01-2024,426,3,16.076918,9,0,429,3,16.070417,9,7,427,3,15.628165,11.770403,145,444,3,13.746002,10.009036,208,445,3,12.021084,9.178235,395,499,3,11.197666,9.107359,433,508,3,10.306833,10.661107,461,518,3,9.818,10.483357,513,529,3,9.717999,10.587917,567,553,3,8.910418,9,707
17-01-2024,28,3,17.095665,9.449572,0,32,3,17.089167,9.449572,7,28,3,16.413582,13.202726,145,49,2,14.041835,14.336861,208,45,1,11.329415,10.009036,395,54,3,10.5268345,8.891343,433,55,3,10.125583,10.446206,461,49,3,9.613833,10.464798,513,53,3,9.507584,10.182337,567,57,3,10.347918,9.83268,707
18-01-2024,49,3,16.087332,11.808878,0,53,3,16.080832,11.808878,7,73,1,14.469834,11.592895,145,93,3,11.962669,9.19939,208,87,3,10.644,8.669949,395,94,3,9.791417,7.7879906,433,94,3,9.823501,9.255571,461,91,3,9.465917,5.4119864,513,96,3,9.515916,6.9899354,567,106,3,10.970833,6.9899354,707
19-01-2024,44,3,15.212335,12.979984,0,50,3,15.205834,12.979984,7,46,3,13.055249,16.323528,145,59,3,10.362666,11.753876,208,50,3,10.223167,10.195057,395,56,3,9.720582,8.891343,433,56,3,9.106833,9.3876505,461,47,3,8.801332,9.422101,513,54,3,8.997165,9.793059,567,61,3,9.760417,9.085988,707
20-01-2024,0,51,15.566499,10.163227,0,2,51,15.56,10.163227,7,1,3,14.063584,11.792404,145,11,3,11.710583,11.304229,208,8,3,10.035667,8.699793,395,15,3,9.555999,9.227524,433,16,3,9.477666,9.449572,461,10,3,9.39925,8.942214,513,23,3,9.357583,8.587338,567,32,3,9.583334,8.647496,707
21-01-2024,184,3,14.151916,10.1376915,0,186,3,14.145416,10.1376915,7,197,3,13.109416,8.913181,145,207,3,11.700166,9.659814,208,200,3,11.216916,10.163227,395,219,3,10.914333,7.7879906,433,231,3,10.59225,8.707238,461,277,3,9.476333,9.885262,513,329,3,9.226332,10.805998,567,372,3,8.889583,14.565548,707
22-01-2024,120,3,14.906082,12.72283,0,121,3,14.899582,12.72283,7,120,3,14.505249,11.592894,145,132,3,12.435582,11.457958,208,129,3,11.060666,9.6932955,395,148,3,10.326832,9.449572,433,172,3,9.892249,10.239453,461,196,3,9.347166,7.5942073,513,227,3,8.615917,9.9571085,567,255,3,9.28125,9.885262,707
