Date,LJN_Delay,weather_code_LJN,Temperature_LJN,Wind_Speed_LJN,Distance_travelled_LJN,BLM_Delay,weather_code_BLM,Temperature_BLM,Wind_Speed_BLM,Distance_travelled_BLM,HRI_Delay,weather_code_HRI,Temperature_HRI,Wind_Speed_HRI,Distance_travelled_HRI,SPN_Delay,weather_code_SPN,Temperature_SPN,Wind_Speed_SPN,Distance_travelled_SPN,BE_Delay,weather_code_BE,Temperature_BE,Wind_Speed_BE,Distance_travelled_BE,RMU_Delay,weather_code_RMU,Temperature_RMU,Wind_Speed_RMU,Distance_travelled_RMU,MB_Delay,weather_code_MB,Temperature_MB,Wind_Speed_MB,Distance_travelled_MB,AMRO_Delay,weather_code_AMRO,Temperature_AMRO,Wind_Speed_AMRO,Distance_travelled_AMRO,HPU_Delay,weather_code_HPU,Temperature_HPU,Wind_Speed_HPU,Distance_travelled_HPU,MTC_Delay,weather_code_MTC,Temperature_MTC,Wind_Speed_MTC,Distance_travelled_MTC
17-10-2024,0,3,26.333414,7.928177,0,10,3,26.132578,10.185519,69,31,1,26.108335,11.583108,102,18,2,25.755003,9.0645685,165,37,3,25.613335,7.4346757,236,57,3,25.083166,6.989936,299,23,3,25.046919,7.5105524,326,25,3,25.324415,8.415842,357,29,3,25.359415,8.435069,430,-1,2,25.274252,8.55142,459
18-10-2024,0,0,26.256334,10.644379,0,23,0,26.040918,9.504273,69,28,0,26.412498,9.939196,102,14,0,25.917501,10.514218,165,38,0,25.665419,8.891344,236,47,0,25.158165,8.766573,299,8,0,25.221916,8.4042845,326,13,0,25.334833,8.825508,357,17,0,25.4115,9.252069,430,-13,0,25.328415,9.05205,459
19-10-2024,0,0,26.75633,10.8029995,0,16,0,26.874247,9.734988,69,16,0,26.829168,9.114471,102,7,0,26.771667,7.579261,165,30,0,26.432083,8.797931,236,52,0,25.79775,9.195868,299,33,0,25.536497,8.287822,326,36,0,25.676504,9.087772,357,40,0,25.828169,9.396275,430,10,0,25.949251,9.459852,459
20-10-2024,1,1,26.704248,9.6480665,0,13,0,26.62008,8.967541,69,17,0,26.843752,9.224011,102,18,0,26.598753,12.224107,165,40,0,26.107086,12.601285,236,52,0,25.864418,11.755254,299,16,0,25.515665,11.213581,326,20,0,25.351503,11.269782,357,24,0,25.626085,10.209348,430,-3,0,25.48883,10.9859,459
21-10-2024,0,1,26.583412,9.278297,0,13,1,26.563835,8.149847,69,15,1,26.393753,9.9,102,8,1,26.321665,13.324863,165,34,1,25.984169,9.779817,236,49,0,25.47275,7.555712,299,6,0,25.471916,7.731622,326,6,0,25.409836,8.557102,357,14,0,24.890665,8.613709,430,-13,0,25.05758,8.2584505,459
22-10-2024,0,0,26.202166,10.735306,0,2,0,25.915915,10.075177,69,4,0,25.75625,8.766573,102,8,0,25.682085,9.375563,165,23,0,25.261251,8.244708,236,31,0,24.862335,9.080639,299,7,51,24.799002,8.14587,326,11,51,24.601501,7.729527,357,16,0,24.315666,9.243311,430,-7,0,24.351332,8.856658,459
23-10-2024,75,1,26.21675,8.435069,0,116,0,25.911749,9.220499,69,113,0,26.05208,10.285232,102,138,1,25.817503,10.948973,165,163,0,25.263336,9.446141,236,180,0,25.104002,9.299225,299,143,0,25.217752,9.292255,326,144,0,25.311918,11.341428,357,141,0,25.359415,14.33347,430,116,0,25.376333,15.951087,459
24-10-2024,0,2,26.845915,10.383987,0,35,0,26.81383,8.958504,69,30,0,27.037504,8.891344,102,29,0,26.525839,7.415038,165,54,0,25.3175,8.083983,236,51,0,24.570665,9.028754,299,14,0,24.717749,9.179999,326,20,0,24.566084,9.227524,357,22,0,24.5865,10.783486,430,-11,0,24.799248,11.734564,459
25-10-2024,0,51,26.54175,10.825469,0,47,1,26.559662,8.821836,69,44,0,26.187502,8.43699,102,34,0,26.313332,11.265469,165,61,0,25.207083,12.466867,236,61,0,24.779,15.226764,299,21,0,24.432335,11.620809,326,34,0,23.914001,11.063778,357,33,0,23.494833,13.878688,430,2,0,23.630495,14.799459,459
26-10-2024,0,3,26.010504,8.61371,0,19,0,26.167997,13.055896,69,31,0,25.827085,11.435313,102,42,1,25.790419,11.843124,165,71,3,25.250832,13.276144,236,70,51,25.229004,14.193772,299,60,3,25.115664,13.752048,326,63,3,24.80983,12.549757,357,63,0,24.394835,6.76618,430,31,0,24.44925,8.2584505,459
27-10-2024,1,51,26.689665,7.579261,0,45,1,26.424246,6.8423676,69,47,0,26.325003,5.9617786,102,36,51,26.57792,7.02,165,57,0,25.919586,7.458606,236,53,0,25.506086,7.486788,299,22,0,25.896917,9.444426,326,26,1,25.676498,9.114471,357,28,0,25.578165,8.338489,430,-2,0,25.509665,9.82114,459
28-10-2024,0,51,26.827162,6.59154,0,18,1,26.532583,6.4096174,69,34,0,26.522919,7.172949,102,26,51,26.625834,7.748368,165,51,0,26.369585,5.2323985,236,53,0,25.662333,7.7588143,299,19,0,25.851084,4.8633323,326,23,1,26.2015,6.341009,357,36,1,25.563583,7.92,430,7,1,25.595083,8.863972,459
29-10-2024,0,1,26.689665,7.928178,0,33,0,26.405497,8.849339,69,34,0,26.502085,8.490582,102,26,0,26.494583,10.172787,165,74,0,25.794584,9.243311,236,80,0,25.22275,9.801326,299,79,0,25.421919,9.6480665,326,84,0,26.403585,8.350138,357,82,0,25.749,8.587338,430,52,0,25.959665,7.3997297,459
30-10-2024,4,0,27.085503,9.178235,0,6,1,27.192999,11.090103,69,36,0,27.168753,9.96524,102,42,0,27.080004,10.594036,165,62,0,25.925835,8.65873,236,65,0,25.3415,8.936778,299,46,0,25.478167,8.936778,326,50,0,25.907751,9.726664,357,59,0,25.757332,9.5196,430,31,0,25.957582,10.97262,459
31-10-2024,0,0,26.662582,13.896187,0,7,0,26.82633,13.896187,69,6,0,26.822914,15.198012,102,5,0,26.417503,17.615187,165,23,0,25.327913,16.65754,236,35,0,24.601915,15.426535,299,4,0,24.880249,16.071491,326,8,0,25.057749,15.655861,357,17,0,25.509415,15.629971,430,-17,0,25.847166,18.218275,459
01-11-2024,0,0,24.562586,12.267762,0,1,0,24.211748,12.9249525,69,2,0,24.254168,13.184308,102,9,0,24.150833,13.100489,165,21,0,23.325834,13.346729,236,26,0,22.933167,13.451914,299,0,0,22.934412,15.042659,326,2,0,23.172333,14.1102085,357,17,0,23.60525,14.571108,430,-17,0,23.97425,16.521803,459
02-11-2024,0,0,24.360498,11.132385,0,12,0,24.822166,7.1321807,69,23,0,24.014582,10.086427,102,32,0,24.165413,9.801326,165,69,0,22.727915,9.885262,236,67,3,22.116499,8.821836,299,24,3,21.659416,9.801326,326,25,0,22.518167,10.8015,357,23,0,23.017752,9.0018,430,3,0,22.838835,10.152064,459
03-11-2024,0,0,24.572998,8.459999,0,12,0,24.45342,9.292255,69,29,0,24.314585,9.565437,102,27,0,24.148752,9.511088,165,42,0,23.26333,8.507737,236,46,0,22.639414,10.062305,299,3,0,22.163584,9.913082,326,7,0,22.053587,9.354806,357,12,0,22.869833,8.6867485,430,-20,0,22.755499,9.430695,459
