Date,MAS_Delay,weather_code_MAS,Temperature_MAS,Wind_Speed_MAS,Distance_travelled_MAS,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,BAM_Delay,weather_code_BAM,Temperature_BAM,Wind_Speed_BAM,Distance_travelled_BAM,BBS_Delay,weather_code_BBS,Temperature_BBS,Wind_Speed_BBS,Distance_travelled_BBS,CTC_Delay,weather_code_CTC,Temperature_CTC,Wind_Speed_CTC,Distance_travelled_CTC,BLS_Delay,weather_code_BLS,Temperature_BLS,Wind_Speed_BLS,Distance_travelled_BLS,KGP_Delay,weather_code_KGP,Temperature_KGP,Wind_Speed_KGP,Distance_travelled_KGP,SRC_Delay,weather_code_SRC,Temperature_SRC,Wind_Speed_SRC,Distance_travelled_SRC,SHM_Delay,weather_code_SHM,Temperature_SHM,Wind_Speed_SHM,Distance_travelled_SHM
25/04/24,0,3,30.314003,22.782625,,0,2,33.50008,20.16,,5,51,33.435085,22.206486,,22,3,32.302666,17.555305,,56,1,33.01225,17.727943,,52,1,32.983253,13.5515,,17,1,33.669754,17.58481,,12,0,34.435165,15.683776,,9,0,33.03775,16.071491,,-2,0,33.200253,15.226764,
26/04/24,0,3,30.528582,23.510508,,0,3,33.42925,16.981165,,0,3,33.660084,18.359999,,6,1,32.26933,20.724247,,38,61,32.783085,19.272614,,30,51,32.587418,17.163355,,88,2,34.6385,22.406927,,77,1,34.883087,21.24,,78,1,33.12733,20.211363,,56,1,32.969006,19.469976,
27/04/24,0,3,30.143171,22.782625,,6,3,33.723,17.373497,,0,51,33.2455,15.876775,,13,1,32.156834,18.751125,,30,55,32.637253,17.287498,,25,53,32.60408,14.869351,,73,1,33.84892,14.982228,,64,2,34.820583,23.051247,,48,1,33.64192,17.727943,,-4,51,33.50442,17.727943,
28/04/24,21,3,30.834833,23.966375,,20,3,33.818832,21.647945,,5,3,33.578835,20.008356,,10,2,33.413082,16.171976,,31,51,33.135166,15.629972,,17,51,32.77492,13.32,,38,51,35.042667,17.22742,,26,3,36.060165,20.265795,,19,61,33.927334,17.555307,,-4,3,33.78358,15.30741,
29/04/24,0,3,31.06817,23.363974,,4,3,33.46258,17.283749,,4,3,33.087166,18.709612,,7,3,33.98183,20.172853,,20,2,33.56434,17.551615,,27,3,33.610332,16.454008,,8,51,35.228085,19.134262,,25,1,36.156002,21.794127,,21,1,34.35025,20.969807,,-18,1,34.171085,20.674156,
30/04/24,1,3,31.54525,27.56058,,3,2,33.750084,19.493261,,16,3,32.826744,20.46941,,27,2,33.92975,20.696085,,44,2,33.57476,22.007162,,47,2,33.7645,22.065973,,44,51,37.007248,20.380579,,31,2,37.34767,22.7057,,27,1,35.435665,25.683926,,-18,2,35.200245,22.828087,
01/05/24,0,3,32.553585,28.017622,,0,3,35.55633,19.110542,,30,3,33.714252,22.881958,,34,3,32.944332,24.923338,,53,3,32.999752,21.41319,,45,53,33.293667,18.430452,,55,53,34.730164,17.339897,,42,2,36.208084,24.535524,,50,2,35.012753,18.204042,,12,1,34.78983,18.514643,
02/05/24,1,3,32.645252,32.825207,,1,2,35.152164,21.746504,,36,3,33.52467,24.490585,,41,2,32.629745,27.952787,,63,1,32.26017,23.006226,,70,51,32.572834,22.007162,,64,51,33.778076,22.007162,,51,0,35.468502,20.172853,,47,51,33.398167,21.602999,,-2,51,33.160664,25.56,
03/05/24,0,3,32.307747,29.795301,,1,2,34.848003,20.46941,,10,3,33.76216,22.608458,,36,1,32.329746,23.510508,,55,3,32.335163,18.289274,,68,2,32.529087,20.418695,,74,1,32.02184,15.03835,,62,3,33.570583,14.264361,,52,3,33.21067,16.516901,,43,3,33.14608,16.09969,
04/05/24,2,3,32.61817,29.973106,,6,3,34.298,18.626305,,22,51,34.02258,19.930477,,35,51,32.202663,23.828083,,53,3,31.976831,21.99538,,50,3,32.1395,19.813087,,15,51,32.267666,19.523155,,4,3,32.949753,24.122683,,6,3,32.569,22.19773,,-51,51,32.464832,21.829777,
05/05/24,1,3,32.55566,30.21642,,0,65,33.927166,18.861387,,0,51,33.949665,22.657131,,24,3,32.06308,29.5551,,41,3,31.939331,26.208395,,36,3,32.274914,24.693481,,47,3,33.546833,26.903828,,38,3,33.066418,25.671307,,32,51,32.29817,25.6233,,-4,51,32.183586,26.82906,
06/05/24,0,3,32.578583,32.571545,,15,2,34.854248,20.5484,,5,3,33.810085,23.587555,,24,53,31.629747,23.576563,,36,3,31.464334,27.811018,,27,51,31.783249,25.133053,,2,65,31.065582,21.485697,,0,51,31.560163,24.693481,,3,65,29.2815,33.75948,,-1,65,29.373161,34.366333,
07/05/24,0,61,31.805666,24.798225,,0,65,29.320913,18.899143,,0,63,29.303833,24.162947,,37,65,29.752665,27.362366,,51,63,29.522665,31.550869,,47,51,29.597834,26.044699,,48,55,30.067665,21.829777,,39,53,29.547668,25.96496,,33,51,28.494001,16.923828,,3,51,28.45025,17.643673,
08/05/24,0,3,30.580667,18.899143,,0,3,31.668837,18.94024,,0,61,31.42467,18.692286,,54,61,30.175581,20.163212,,87,63,29.887247,16.62249,,77,65,29.366585,21.647945,,51,63,28.832253,15.716793,,44,63,28.110167,12.758432,,35,61,26.789835,17.106628,,23,55,26.694,17.429354,
09/05/24,27,63,30.495249,21.370783,,25,55,30.604248,15.2947035,,70,61,30.278833,14.917212,,85,3,30.629747,25.60053,,108,53,30.514334,22.608458,,102,65,29.772837,17.873554,,109,65,27.998915,19.523155,,117,65,26.362251,23.97989,,105,63,26.602333,17.0763,,39,63,26.529419,16.485485,
10/05/24,0,63,29.78692,19.64228,,3,53,30.537582,13.32,,0,61,30.753832,11.792404,,6,51,30.546417,26.661882,,25,2,30.649748,23.491207,,38,61,30.368668,15.281989,,58,55,27.780169,14.904173,,52,61,27.716415,14.707222,,75,65,27.185667,17.309973,,20,65,27.162752,12.682018,
11/05/24,0,51,30.789007,19.855558,,0,51,31.968832,17.227419,,36,55,32.00175,15.725037,,51,3,31.852667,24.933735,,75,3,31.391417,20.774214,,69,65,31.089499,21.897945,,120,65,29.348917,18.532135,,118,63,28.885162,21.479666,,111,63,27.91484,18.228943,,59,63,27.996084,19.914217,
12/05/24,1,61,30.989,19.33639,,10,61,32.708416,14.04,,3,61,32.61633,13.363711,,31,53,31.604746,19.602652,,53,63,29.931,21.166653,,52,63,29.914497,14.021525,,88,61,29.467667,14.20062,,75,55,29.25392,15.546833,,65,53,27.891914,20.316889,,11,63,27.779417,15.778516,
13/05/24,31,63,29.972334,15.629972,,30,63,31.325083,9.178235,,24,63,31.324667,16.299694,,42,3,30.833921,18.532133,,62,63,30.074747,13.324863,,55,53,30.324919,14.113653,,30,61,29.326004,13.493999,,18,61,29.2435,12.864649,,19,2,29.4565,14.081477,,15,3,29.391912,13.207634,
14/05/24,0,53,30.957754,17.072504,,1,63,30.058418,20.326454,,23,65,31.010084,15.463246,,35,3,30.502663,15.778518,,55,53,29.81642,15.716793,,46,51,30.216581,13.75558,,53,61,30.046837,14.84318,,41,51,30.666418,16.215992,,47,63,29.762749,14.77755,,17,63,29.889837,11.966953,
15/05/24,0,61,29.9765,20.06334,,3,63,30.587584,21.897945,,5,65,30.347582,20.523157,,19,3,31.24642,17.462782,,40,51,31.093498,18.014393,,27,51,31.472834,17.114204,,43,51,31.092667,15.542662,,46,51,31.341417,16.62249,,46,3,30.354416,12.783802,,27,3,30.30858,12.429127,
16/05/24,51,63,28.293167,14.934577,,50,65,26.725082,12.313893,,60,63,27.922583,15.517629,,79,55,30.208916,14.417988,,100,3,30.862246,17.283749,,97,3,31.135332,15.941944,,226,3,31.705168,15.192682,,215,3,31.683083,15.84,,206,3,31.050247,14.264361,,172,3,30.969,13.556282,
17/05/24,25,55,28.838997,18.892282,,30,63,27.693832,15.379206,,42,61,28.45175,13.479583,,57,3,31.581833,21.986542,,72,3,32.020584,18.214718,,67,51,32.222836,14.003029,,67,3,33.503086,17.713316,,54,3,33.870586,20.620806,,53,51,32.210663,19.734436,,22,3,32.146084,19.386591,
18/05/24,68,63,28.749418,14.88242,,66,63,27.952164,9.3669195,,54,63,28.791338,12.074766,,66,61,31.535995,16.954432,,103,61,31.514334,15.042659,,125,3,31.874916,12.819235,,145,53,33.823917,16.199999,,133,3,34.016415,19.296133,,128,3,32.04817,17.208603,,144,3,32.071087,17.076298,
19/05/24,95,63,29.324417,17.595861,,100,63,28.962585,16.418526,,133,63,29.122587,12.413476,,168,51,31.250586,14.408997,,201,51,31.31225,14.458382,,191,51,31.454084,13.039754,,234,53,31.68017,15.141414,,226,53,32.208084,17.026896,,217,3,30.935669,15.496736,,200,3,30.868998,15.496736,
20/05/24,1,53,28.761917,16.641972,,4,65,29.383415,17.713316,,21,53,30.214243,11.753876,,57,53,31.644327,23.411074,,68,51,31.462252,18.94024,,52,51,31.837423,16.965895,,1,65,30.665586,17.339897,,0,65,30.09767,28.04305,,25,65,28.977335,14.039999,,-39,65,29.054419,16.700275,
21/05/24,0,65,28.311918,14.512064,,3,63,29.681328,16.363178,,1,53,30.797579,16.039202,,11,55,31.21933,21.129883,,47,51,31.235163,18.079027,,49,53,31.487413,17.294992,,17,53,30.667665,18.692286,,10,53,31.656004,17.283749,,5,63,29.237753,14.799459,,3,63,29.462751,13.797913,
22/05/24,28,65,28.636917,18.626305,,31,65,30.806334,22.3229,,46,53,31.714249,19.06301,,52,0,30.75267,18.214718,,91,1,30.978912,20.478907,,85,51,31.362417,18.35647,,64,61,30.67183,19.969458,,56,63,30.472662,17.974781,,71,61,29.6565,14.277983,,-3,55,29.689829,13.708391,
23/05/24,1,65,29.264,14.33234,,7,51,32.2855,20.380579,,6,53,31.968422,18.448023,,10,3,30.827665,15.484185,,29,1,31.114332,16.434305,,26,61,31.199915,14.186923,,7,51,30.403084,15.021105,,13,61,30.810165,12.261158,,1,53,30.469002,22.35481,,-4,63,30.277336,21.734581,
24/05/24,15,3,31.870247,22.59699,,15,63,31.06675,24.288662,,41,65,30.216333,16.08761,,50,65,30.073496,17.654686,,70,51,30.914335,19.721298,,60,61,30.902002,18.861387,,66,51,30.659332,18.25026,,61,51,31.23725,13.979871,,60,2,31.087751,18.03237,,60,2,31.056498,15.496736,
25/05/24,5,65,30.46817,18.844202,,10,65,29.65425,16.62249,,14,63,29.416336,13.324863,,19,63,30.867249,14.84318,,41,63,30.964334,20.018072,,25,61,31.32908,19.083395,,13,55,31.100998,17.643673,,19,63,31.00392,17.114204,,25,53,31.321085,16.434305,,-43,51,31.316916,16.79314,
26/05/24,0,51,33.566086,21.599998,,3,3,35.17717,15.84409,,13,3,33.324665,19.201874,,24,63,30.650581,16.595179,,39,65,29.76225,18.374111,,33,63,29.89158,16.854767,,179,63,28.755167,34.97192,,170,63,28.085169,38.988182,,165,65,27.587751,42.57295,,122,65,27.541918,43.189495,
27/05/24,62,51,34.659836,23.510508,,64,51,36.106335,19.959719,,66,3,34.82258,19.011953,,80,63,32.375584,19.839235,,119,51,32.031002,23.828083,,109,51,32.095745,16.199999,,42,51,31.809328,24.458813,,30,63,29.141418,39.714382,,32,65,26.935669,43.956867,,24,65,26.98567,45.070503,
28/05/24,0,3,34.41817,23.1774,,9,3,36.358418,24.280659,,26,3,34.976753,18.416384,,49,3,33.67558,23.42491,,80,3,32.853916,24.884306,,77,3,33.152,21.479666,,65,51,33.47392,18.59845,,53,65,32.347668,20.345573,,46,51,31.160666,22.033648,,-2,51,31.221085,22.862125,
29/05/24,1,3,33.716087,25.20257,,0,3,36.158417,19.562946,,0,3,34.970493,18.204042,,18,3,33.235996,26.67889,,56,3,32.864334,26.33911,,50,3,33.191586,22.91026,,59,63,33.72392,25.478743,,49,3,33.281002,26.33911,,47,3,32.066914,30.955812,,11,3,32.01275,31.1374,
