Date,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC
05/10/24,10,53,22.38542,14.336861,0,15,53,22.248917,14.336861,20,16,61,23.253418,14.450535,75,11,63,25.097834,12.601285,206,10,55,25.998419,9.187056,256,7,61,26.233084,8.790563,307,44,61,24.403666,10.534229,435,67,63,25.71517,12.535548,528,78,61,25.532415,9.1958685,562,,51,26.230917,9.236298,587
06/10/24,0,3,23.239578,11.35285,0,4,3,23.103086,11.35285,20,5,3,23.280502,10.837435,75,0,61,25.810333,7.5942073,206,8,63,26.958834,7.282774,256,3,51,27.245583,9.391102,307,28,63,25.089083,14.861722,435,50,63,25.169334,11.983188,528,53,63,25.865747,11.480557,562,,63,26.09758,9.726664,587
07/10/24,0,53,23.133337,23.497412,0,3,53,22.996834,23.497412,20,11,55,23.401335,20.326454,75,16,61,25.089499,13.441071,206,16,63,25.965082,17.726116,256,13,63,25.537252,11.173057,307,43,65,24.912003,9.6480665,435,61,63,25.554749,12.841963,528,85,63,25.46575,13.084402,562,,63,25.266333,17.160524,587
08/10/24,3,63,23.279165,13.437455,0,6,63,23.142668,13.437455,20,34,61,23.632582,16.299694,75,92,63,24.791586,11.841756,206,89,61,26.10675,10.152064,256,82,63,26.083084,8.967541,307,102,63,25.172417,11.9317045,435,155,53,26.302666,9.793058,528,166,61,26.209497,11.9466305,562,,53,26.62883,14.264361,587
09/10/24,6,63,23.218752,14.387619,0,9,63,23.08225,14.387619,20,16,63,23.561752,15.299999,75,12,61,24.812418,10.957847,206,12,63,25.756752,15.552041,256,3,63,25.970587,10.158444,307,30,55,24.464079,14.347028,435,48,63,25.410997,10.9859,528,59,65,25.151163,13.577776,562,,63,25.507996,17.48596,587
10/10/24,0,63,22.833334,17.512806,0,2,63,22.696833,17.512806,20,9,63,23.178415,19.983242,75,2,65,24.406166,10.234705,206,0,63,25.579666,14.982228,256,11,63,25.410166,9.5196,307,20,51,23.87033,16.981165,435,33,63,24.660997,16.595179,528,36,61,24.976166,11.931705,562,,61,25.476748,10.094454,587
11/10/24,0,61,22.912498,17.31746,0,9,61,22.776003,17.31746,20,14,61,22.97425,14.450535,75,6,63,24.368668,11.265469,206,3,63,25.552584,11.090103,256,0,63,25.491417,9.178235,307,29,61,24.23075,17.311846,435,56,63,25.206833,11.612441,528,58,63,25.388664,14.174356,562,,63,25.707998,15.589497,587
12/10/24,2,63,23.152086,15.342294,0,9,63,23.015585,15.342294,20,20,61,23.253418,19.983242,75,27,61,24.65825,15.2947035,206,25,63,25.038,8.967541,256,21,65,24.69975,9.044888,307,21,65,23.90367,10.464797,435,50,61,25.031836,12.57426,528,55,63,25.719917,13.441071,562,,65,26.403831,10.4166975,587
13/10/24,0,51,23.043749,19.652176,0,3,51,22.907251,19.652176,20,8,51,23.06383,19.959719,75,6,61,23.902002,14.383114,206,6,51,24.70675,10.691453,256,5,63,24.195585,8.467655,307,32,61,23.322416,12.157663,435,45,65,24.748499,11.225132,528,46,61,25.511581,11.13384,562,,55,25.880915,13.577776,587
14/10/24,0,63,21.137499,13.681183,0,7,63,21.001003,13.681183,20,15,63,21.322166,11.328566,75,7,63,22.695753,9.107359,206,7,63,24.029665,11.808878,256,1,63,23.824753,7.7420926,307,36,61,22.778666,9.437563,435,41,61,24.654749,10.514218,528,46,65,24.913668,8.654986,562,,63,25.201746,7.9526596,587
15/10/24,1,63,21.09375,15.931779,0,5,63,20.95725,15.931779,20,20,65,21.22425,16.285772,75,30,65,23.147835,9.109138,206,28,63,24.092169,9.059205,256,24,63,24.149755,6.384293,307,26,63,22.897415,11.003581,435,39,63,24.325583,14.584445,528,46,61,24.471998,10.453957,562,,63,25.007998,11.440978,587
16/10/24,0,63,20.900002,11.631956,0,4,63,20.763498,11.631956,20,10,55,20.978418,10.594036,75,15,51,24.806168,9.5416975,206,15,51,25.433836,8.32877,256,11,53,25.547668,10.4166975,307,34,63,23.228666,17.149193,435,46,63,24.546417,15.611304,528,51,63,24.899084,10.070353,562,,61,25.28508,10.6261,587
17/10/24,0,51,22.747915,14.677451,0,6,51,22.611418,14.677451,20,6,51,23.003418,14.587776,75,1,53,25.504087,13.321216,206,0,51,26.00675,6.601363,256,9,63,26.064337,8.2584505,307,24,53,24.21408,19.424158,435,43,61,25.210997,18.947083,528,43,53,25.432417,12.081473,562,,51,25.878838,13.737904,587
18/10/24,0,65,22.152084,18.472595,0,1,65,22.015585,18.472595,20,1,63,22.070084,11.566313,75,0,53,25.168669,9.939196,206,5,53,26.038,7.0199995,256,12,51,26.441416,9.9408245,307,37,51,24.874498,14.897651,435,62,61,26.00267,15.669307,528,68,51,25.88658,12.659004,562,,51,26.137163,14.233664,587
19/10/24,0,63,21.435415,10.070353,0,4,63,21.298922,10.070353,20,11,65,21.436752,7.6409945,75,26,61,24.052,7.42159,206,23,61,25.296333,12.466867,256,15,63,25.558083,5.3517847,307,24,53,24.0245,8.775807,435,43,65,25.596415,10.783486,528,43,63,26.003248,9.627896,562,,53,26.297583,12.236029,587
20/10/24,1,63,21.835417,11.688918,0,4,63,21.698915,11.688918,20,5,63,22.02842,14.827893,75,10,63,24.572832,10.387107,206,8,55,26.042168,12.5807,256,6,63,25.99558,10.548061,307,11,51,24.889082,13.552696,435,25,63,25.858917,9.215226,528,42,65,26.294914,8.0599,562,,51,26.772581,10.837435,587
21/10/24,0,63,21.947916,10.163227,0,2,63,21.811417,10.163227,20,6,63,22.322166,12.682018,75,5,63,24.70408,7.9932976,206,15,63,25.504667,9.037721,256,20,65,25.5185,6.854195,307,97,63,24.724497,11.203464,435,146,63,25.511,12.261158,528,165,63,25.557413,6.544677,562,,65,26.31008,9.187056,587
22/10/24,0,65,22.25,11.9466305,0,1,65,22.1135,11.9466305,20,6,63,22.151335,11.672275,75,0,63,24.74575,10.636766,206,0,63,25.281752,10.703569,256,4,65,25.139334,10.829958,307,33,63,24.48075,8.953078,435,43,63,25.900581,8.39078,528,49,63,26.447,8.893166,562,,63,26.63508,8.836514,587
23/10/24,0,65,22.404167,10.435344,0,3,65,22.267668,10.435344,20,6,63,22.490915,12.864649,75,6,51,25.477003,8.557102,206,7,55,26.429667,10.004178,256,1,53,26.410164,8.827343,307,14,53,24.407831,14.539945,435,40,63,25.692247,9.82114,528,41,63,25.913664,9.741642,562,,63,25.878832,12.673074,587
24/10/24,0,51,21.564583,7.570707,0,0,51,21.428085,7.570707,20,0,53,21.71383,7.5213294,75,0,53,24.399918,7.1321807,206,0,51,25.506746,9.144637,256,3,51,25.447662,10.440001,307,21,53,24.016167,13.891522,435,34,65,25.204752,14.1102085,528,35,65,25.349085,15.934829,562,,63,25.368416,18.254698,587
25/10/24,0,3,21.887499,9.567131,0,2,3,21.751001,9.567131,20,6,3,22.053415,7.771331,75,14,3,25.066587,10.337078,206,14,3,25.771334,8.885877,256,18,51,25.86225,18.272436,307,54,65,23.986998,14.288191,435,81,65,25.32975,21.547436,528,89,65,25.186583,16.720633,562,,63,24.76008,18.727785,587
26/10/24,0,1,21.44375,13.169555,0,2,1,21.30725,13.169555,20,4,1,21.559668,12.785069,75,4,2,25.556168,9.565437,206,0,3,26.39842,10.210936,256,1,51,26.603914,10.272623,307,15,63,24.197416,15.14783,435,108,63,24.740166,16.299694,528,146,53,25.532415,15.405519,562,,61,25.730917,17.823637,587
27/10/24,0,3,21.341665,11.019764,0,5,3,21.205168,11.019764,20,17,51,21.538836,11.855429,75,9,3,25.249918,8.893166,206,5,3,26.625498,8.604301,256,3,3,26.508085,8.311245,307,56,3,24.891167,13.403656,435,69,51,25.994331,14.6254835,528,89,51,25.769915,13.833091,562,,53,26.149664,18.694021,587
28/10/24,0,3,22.102081,8.951267,0,2,3,21.965586,8.951267,20,22,2,22.632584,12.236029,75,23,51,26.039505,10.196647,206,26,3,26.775503,7.4520864,256,19,3,27.195587,9.600937,307,27,3,24.916162,14.248452,435,47,51,25.681831,13.896187,528,88,51,26.126165,12.011544,562,,53,26.51425,11.39842,587
29/10/24,10,51,22.566666,9.741642,0,13,51,22.430166,9.741642,20,12,51,22.972168,8.53815,75,16,51,26.304087,6.5024605,206,20,3,27.015083,8.688613,256,5,51,27.416418,6.2405767,307,33,51,25.291166,14.0734215,435,50,53,26.192251,15.5687,528,50,51,26.247002,13.690654,562,,51,26.605917,13.262714,587
30/10/24,0,51,22.404167,7.4672885,0,2,51,22.267668,7.4672885,20,5,51,22.492998,11.246759,75,7,51,25.560335,8.37532,206,4,51,26.983833,10.360559,256,4,51,27.324745,9.290511,307,30,51,25.491167,11.753877,435,40,55,26.350584,11.811622,528,41,51,26.457413,12.620554,562,,51,26.872581,12.0694,587
31/10/24,0,63,22.652082,10.03167,0,1,63,22.515585,10.03167,20,1,55,22.747168,9.4238205,75,0,63,25.297834,15.3042345,206,0,55,26.44008,12.487641,256,0,53,26.306,9.997699,307,20,61,25.614084,10.387107,435,29,63,26.792246,11.13384,528,39,61,26.751165,12.273043,562,,53,26.83925,11.45513,587
01/11/24,1,63,22.158333,9.614426,0,2,63,22.021833,9.614426,20,1,61,22.451334,12.886039,75,5,61,25.201998,11.1090765,206,2,63,25.488,11.4862,256,1,65,25.022665,12.475961,307,23,63,24.412003,11.402683,435,30,55,25.321413,12.830604,528,37,65,25.869917,9.854075,562,,63,26.193419,12.074766,587
02/11/24,1,51,22.199999,19.852295,0,8,51,22.0635,19.852295,20,12,63,22.024248,14.759999,75,3,55,24.147837,13.690654,206,0,65,24.298418,11.9317045,256,1,63,24.493502,15.995712,307,31,65,23.81825,14.637663,435,52,65,25.202667,13.036026,528,52,63,25.624083,10.120099,562,,63,25.407995,12.810386,587
03/11/24,0,51,22.379166,17.552536,0,3,51,22.242668,17.552536,20,12,63,22.172165,16.766108,75,4,61,24.183252,13.672893,206,1,63,25.110918,11.833546,256,1,63,25.081001,10.694485,307,13,63,24.2245,13.661038,435,41,63,25.623499,16.851885,528,51,61,25.588663,14.05845,562,,63,25.31842,13.31635,587
