Date,HYB_Delay,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,VKB_Delay,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,TDU_Delay,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,WADI_Delay,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,KLBG_Delay,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,KWV_Delay,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,PUNE_Delay,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,KYN_Delay,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,DR_Delay,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,CSMT_Delay,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT
05/11/23,0,3,25.309336,12.758432,,11,3,24.958166,13.363711,,19,3,25.797583,11.592895,,29,3,27.578085,15.021105,,26,3,27.163588,14.773164,,43,3,28.335253,25.812277,,67,3,25.652502,13.722565,,67,3,28.74617,12.397806,,37,3,28.838501,15.463246,,27,3,28.961832,21.96295,
06/11/23,3,63,24.663504,13.849477,,20,63,24.168587,15.463244,,25,65,25.185087,14.372974,,31,61,26.471832,14.081477,,24,51,26.553167,16.79314,,39,3,28.139418,23.708124,,56,3,24.823332,15.137133,,54,3,27.869085,11.503113,,23,3,28.340584,21.09305,,27,3,28.299332,25.212852,
07/11/23,4,61,24.213501,14.205182,,7,63,23.851915,14.77755,,11,53,25.118416,14.471821,,36,63,26.521835,20.26899,,24,61,26.017748,17.698677,,20,55,27.756083,15.281989,,45,3,26.369165,15.463246,,58,3,28.229502,15.349684,,19,3,28.01975,22.553936,,20,3,28.374334,30.684587,
08/11/23,1,63,24.290586,11.183201,,45,63,23.416502,14.57889,,51,63,24.439253,13.363711,,67,63,24.753084,18.014393,,84,61,24.390663,16.65754,,85,65,25.051916,14.205182,,88,53,24.702501,16.676977,,92,51,28.79825,12.738099,,47,3,28.034332,22.782625,,56,3,27.795166,35.369884,
09/11/23,1,3,24.555166,11.298495,,15,51,23.84567,18,,34,53,24.558,13.324863,,36,61,24.509333,15.042659,,54,55,24.182335,14.799459,,52,51,25.149836,18.35647,,62,63,24.256666,15.042659,,63,51,28.556587,17.555307,,13,51,28.615583,15.328561,,10,53,28.088919,18.792551,
10/11/23,1,3,24.432253,11.113451,,0,3,24.304,14.458382,,4,3,25.172585,11.113451,,11,51,25.89475,10.009036,,32,61,25.565666,11.753877,,33,3,25.856085,13.608762,,58,61,24.071249,13.684735,,61,63,28.102419,18.345877,,13,51,28.19683,18.947083,,7,3,27.884745,24.75638,
11/11/23,4,3,24.471834,10.538843,,40,3,23.889418,12.979984,,43,3,24.630915,11.620809,,41,3,25.723917,13.039754,,31,3,25.473999,10.948973,,30,3,27.149834,12.10157,,46,3,25.20667,14.05845,,47,3,29.175337,8.891343,,13,3,29.471834,21.068459,,22,3,28.786833,25.277023,
12/11/23,2,3,24.796835,11.792404,,22,3,24.458162,15.2947035,,32,3,25.233002,13.527572,,33,3,26.005165,14.88242,,22,3,25.630247,14.182355,,26,3,27.356085,20.073025,,35,3,24.99208,13.441071,,38,3,29.146166,14.565548,,12,3,29.186417,22.702845,,9,3,29.07225,26.758923,
13/11/23,0,3,24.644747,9.255571,,9,3,24.081085,13.627795,,22,3,24.749666,11.928989,,26,3,25.521833,12.031756,,50,3,25.124002,10.538843,,50,3,26.610252,21.068459,,66,3,24.381668,7.5942073,,69,3,28.471167,14.759999,,15,3,27.978083,18.289274,,4,3,28.684753,23.584808,
14/11/23,0,3,24.32392,9.746631,,0,3,24.126917,13.1041975,,5,3,24.985083,10.24578,,9,3,25.553083,11.304229,,1,3,25.17608,12.620554,,13,3,26.929,14.84318,,41,3,24.52125,10.390226,,46,3,27.764915,10.105681,,1,3,27.551,17.298738,,28,3,28.236832,20.188908,
15/11/23,0,3,23.919748,11.304229,,1,3,23.506086,12.096214,,5,3,24.487165,10.990322,,20,3,25.27183,12.7279215,,8,3,25.073996,14.773164,,3,3,26.806084,24.703974,,19,3,23.323334,10.105681,,17,0,27.40867,13.684735,,1,2,27.263498,18.448023,,4,0,28.266,24.482647,
16/11/23,2,3,23.661417,10.739832,,14,3,23.206085,13.755579,,17,3,24.026749,10.195057,,14,3,24.834335,11.808878,,25,3,24.640665,11.885453,,34,3,26.670664,22.148046,,50,3,23.421251,9.793059,,55,1,26.594084,10.97262,,17,1,27.242666,17.974781,,27,1,27.895164,24.606731,
17/11/23,1,3,23.907255,9.585739,,9,3,23.751915,10.661107,,12,3,24.355919,7.771331,,14,3,24.948915,11.304229,,7,3,24.978165,11.119281,,31,3,26.683165,11.183201,,87,1,23.69,11.304229,,107,0,26.902414,13.237039,,79,2,27.325998,21.273533,,96,0,27.882668,28.512817,
18/11/23,1,3,24.340584,10.739833,,8,3,24.67692,12.758432,,12,3,25.672585,10.308831,,8,3,25.998917,11.440978,,7,2,25.657335,10.495713,,2,3,28.06442,16.323528,,0,3,23.419168,9.9571085,,5,1,26.817,10.163227,,2,2,26.776001,15.484185,,30,2,27.553497,20.945072,
19/11/23,1,3,24.08225,13.37825,,0,3,24.197748,16.071491,,20,3,25.65175,12.015589,,28,3,26.690584,11.298495,,19,3,26.059418,13.084402,,19,3,28.37275,20.018072,,30,3,24.856665,8.654986,,37,3,28.069086,16.343367,,23,2,27.357248,19.513195,,13,2,27.651419,25.671307,
20/11/23,2,3,24.415588,10.703569,,9,3,23.92275,13.089354,,11,3,24.439253,11.525623,,8,3,25.394747,14.05845,,1,3,25.126085,12.904882,,2,3,27.37692,21.2522,,6,3,25.425415,12.849528,,10,3,29.081583,11.525623,,1,3,28.50308,18.079027,,10,3,28.259748,21.096123,
21/11/23,2,51,24.409334,12.879752,,10,51,24.062334,14.693999,,19,3,25.133001,13.18308,,7,3,25.659334,14.4,,12,3,25.365667,14.4,,8,3,27.137335,19.319628,,37,2,24.10875,14.264361,,43,3,28.131586,14.24163,,5,3,28.321836,21.382906,,15,3,28.1035,25.570139,
22/11/23,1,51,24.419748,11.609651,,1,51,24.14775,12.429127,,8,51,25.420502,9.346143,,0,3,26.311419,13.217443,,1,3,25.70733,11.440978,,0,3,27.233168,16.323528,,17,0,23.794165,10.464798,,32,1,26.958672,15.175612,,14,1,27.490583,20.150354,,0,1,27.636833,28.460497,
23/11/23,4,51,23.559332,17.727943,,39,53,23.391502,16.1198,,43,51,24.768417,13.661038,,33,51,25.89683,17.31746,,39,51,25.607338,15.986595,,39,51,26.426916,21.129883,,38,3,24.402498,9.504273,,51,1,27.335754,11.808878,,2,0,27.294752,19.855558,,8,0,27.482666,26.309572,
24/11/23,0,63,22.903082,16.42247,,19,53,22.728998,18.671474,,19,51,24.297579,13.891522,,24,51,25.176003,13.084402,,22,53,24.794832,15.111424,,30,51,26.68525,18.671474,,29,51,24.283747,14.578888,,44,1,27.925333,12.496718,,0,1,27.811417,16.311613,,1,0,27.724329,18.888851,
25/11/23,0,3,23.928083,17.114204,,28,51,23.454,16.73516,,27,51,24.849669,11.384199,,31,51,25.45517,15.496736,,16,51,25.403168,17.477621,,28,51,26.768583,19.61587,,58,53,24.458754,14.332341,,62,51,28.577417,8.64,,5,2,28.301,14.33234,,22,3,27.980583,17.731598,
26/11/23,1,51,24.126001,15.978484,,36,3,23.83317,18.204042,,36,3,25.322584,14.658676,,40,3,25.921831,17.377226,,28,51,25.711496,17.610588,,35,63,26.204,20.497883,,39,65,23.346252,16.563911,,48,63,26.319084,15.315873,,0,55,26.811419,22.66857,,4,61,26.757666,23.277834,
27/11/23,1,3,24.048914,13.783817,,13,3,23.654,14.76439,,11,51,24.976751,12.371645,,12,3,25.480165,14.973577,,24,3,25.48025,15.0038395,,23,55,24.674835,20.140705,,36,51,23.317085,14.33234,,46,53,26.2295,9.585739,,25,51,26.19683,16.62249,,48,51,26.318085,25.045238,
28/11/23,0,63,23.669752,14.05845,,17,65,22.483171,17.81909,,17,65,23.760086,14.578888,,21,65,24.211418,20.316889,,14,65,23.59275,17.786331,,16,53,22.983164,19.995398,,27,51,23.125418,11.792404,,35,1,25.900337,11.966954,,11,1,25.736414,17.57744,,9,51,26.184748,25.071098,
29/11/23,0,3,24.038504,15.496736,,12,3,23.08525,15.7908325,,13,51,24.139252,12.0694,,20,3,25.038506,15.530151,,21,3,24.534418,12.55879,,21,61,23.189417,14.84318,,60,51,22.883749,8.707238,,71,3,25.050337,12.245294,,32,3,24.632254,17.057314,,33,3,25.368082,24.962307,
30/11/23,1,3,24.180168,15.629971,,7,3,23.435251,16.039202,,7,3,24.38925,15.03835,,4,51,25.005167,18.899143,,0,51,24.55108,17.610588,,1,61,23.720665,22.682856,,18,51,23.09625,13.339445,,22,3,25.650337,12.9249525,,31,2,25.2385,19.406637,,39,2,25.83475,25.7041,
01/12/23,1,2,23.59475,14.372974,,17,3,23.10817,12.371645,,16,2,23.793417,9.826088,,15,2,25.090584,12.57426,,44,2,24.596914,11.252519,,41,55,22.929,18.359999,,44,51,23.05458,8.311245,,57,3,25.479502,15.158522,,26,2,24.951002,17.072504,,55,1,25.663918,20.991426,
02/12/23,0,3,24.028084,14.764389,,14,3,23.360254,15.188415,,14,3,23.968414,11.525623,,13,3,25.317667,12.620554,,10,3,24.798996,12.964998,,12,3,24.03108,14.291592,,43,51,24.21083,16.29174,,46,3,27.329504,16.563911,,36,3,26.386415,16.489416,,48,3,26.46808,20.88,
03/12/23,0,3,24.728086,16.516901,,16,3,23.84775,19.05281,,16,3,24.714254,14.168641,,15,3,25.819754,16.981165,,12,3,25.388578,16.1198,,15,3,23.960249,14.003028,,56,3,24.462915,14.917212,,59,3,28.146172,13.441071,,21,3,27.711418,19.734436,,17,3,27.620165,25.849905,
04/12/23,0,53,24.075998,18.204042,,30,51,23.276918,19.966211,,31,51,24.703833,18.35647,,40,51,25.569748,19.652176,,41,51,25.465668,18.837322,,51,3,24.283167,16.92383,,69,3,24.52125,13.708391,,78,51,28.656584,15.978486,,74,51,28.078085,21.734581,,78,3,27.326414,29.354902,
05/12/23,1,63,22.09892,24.162947,,5,61,21.649834,24.344624,,2,61,23.630919,22.406927,,11,51,25.488497,22.782625,,35,53,25.317749,20.972897,,40,51,23.7665,17.148247,,44,3,23.858751,10.182337,,63,3,28.412836,10.853866,,7,3,27.50725,21.650938,,7,3,27.116,31.259941,
06/12/23,3,51,22.871836,17.673029,,21,51,21.854002,17.76081,,20,51,23.0205,11.966953,,26,51,24.196833,13.237039,,17,51,23.74275,13.684735,,18,51,22.66233,16.78156,,26,51,22.742083,10.787993,,30,3,26.802416,11.525623,,4,3,26.353083,20.858265,,43,3,26.501417,31.104082,
07/12/23,0,3,22.121836,11.440979,,26,3,21.66442,11.252519,,27,3,22.51217,9.983106,,30,51,23.844751,10.990322,,17,51,23.167747,9.1641035,,21,51,22.145666,11.183201,,37,51,22.329582,8.707238,,46,1,26.094088,13.53236,,0,1,25.936422,20.140705,,15,1,26.138914,29.775719,
08/12/23,1,3,22.432253,11.304229,,30,3,22.170668,14.241629,,30,3,23.33925,12.413476,,31,3,24.409332,11.885453,,33,3,23.911499,11.770403,,32,51,22.87275,9.504273,,34,51,22.885834,8.647496,,41,1,26.335754,15.277749,,15,1,26.159332,20.073025,,14,2,26.366,26.886963,
09/12/23,0,3,22.830168,9,,15,3,22.19358,13.392774,,36,3,23.255919,11.753876,,41,3,24.6135,14.007655,,35,3,24.328169,14.689588,,39,3,23.29775,13.32,,77,3,23.056664,10.464798,,86,2,26.33992,10.829959,,35,3,26.25308,20.466246,,20,3,26.34725,27.959742,
10/12/23,0,3,22.090586,10.483357,,17,3,21.656084,14.205182,,18,3,22.707998,11.304229,,17,2,23.990583,11.440979,,8,3,24.15525,13.339445,,12,3,23.354002,12.768586,,16,3,22.767082,11.013882,,29,3,27.131586,9.565437,,20,3,26.888498,18.359999,,13,3,26.888916,26.072052,
11/12/23,0,3,21.567665,10.08,,11,3,21.304,13.854155,,21,3,22.249664,11.901798,,28,3,23.5885,14.345898,,44,3,23.351082,12.768586,,42,3,23.318583,18.391737,,52,3,23.619165,9.531505,,55,3,26.642004,12.904882,,11,3,26.423918,17.873554,,7,3,26.615997,26.111792,
12/12/23,1,3,21.596834,9.726665,,17,3,20.868586,14.512064,,14,3,22.56842,11.298495,,24,3,23.38225,9.693296,,38,3,23.371916,10.853866,,37,3,23.558165,15.575981,,51,3,22.873335,10.464798,,60,3,25.894083,14.759999,,4,3,25.413504,19.803272,,1,3,26.174332,28.948118,
13/12/23,0,3,21.215584,11.212135,,16,3,20.820665,12.641076,,33,3,21.655916,9.793058,,33,3,23.271835,12.88981,,26,3,23.20733,12.904882,,27,3,24.020662,15.496736,,45,3,22.398333,13.089354,,53,3,26.031586,12.768586,,2,3,25.596832,19.453327,,2,3,26.241,27.21038,
14/12/23,0,3,21.184334,12.015589,,2,0,20.272749,12.964998,,2,0,21.066334,12.015589,,25,0,22.348917,12.979984,,34,0,22.15525,14.118243,,46,2,22.985245,17.610588,,51,1,21.94,13.324863,,67,2,26.231588,12.413477,,1,3,26.263498,15.192682,,8,2,26.659746,20.929596,
15/12/23,0,3,21.609331,9.904906,,19,3,21.118584,12.620554,,16,1,21.362165,9.746631,,14,3,22.396833,10.495713,,27,0,22.109415,13.324863,,32,0,21.937332,14.917212,,27,0,21.285833,14.039999,,34,0,24.842001,11.480557,,12,0,25.957254,14.934577,,13,0,26.8535,22.065973,
16/12/23,1,3,22.490583,10.296251,,15,51,21.53525,10.829958,,13,3,22.503836,8.654986,,18,3,23.426003,9.178235,,13,3,23.180252,9.220499,,11,3,22.799833,14.021525,,11,3,21.067083,13.004921,,22,0,23.973253,10.703569,,3,0,25.436415,20.991426,,0,1,25.891,30.068083,
17/12/23,0,3,22.325998,15.328561,,22,3,21.912333,16.299694,,20,3,23.264252,13.084402,,25,3,24.615585,16.075521,,13,3,24.409414,13.339445,,14,3,24.12483,16.375053,,9,3,21.929583,14.512064,,29,2,25.848251,10.308831,,18,1,26.25933,20.46941,,8,1,25.930586,30.430117,
18/12/23,1,3,21.807251,14.168641,,14,3,20.91025,16.1198,,13,3,22.174667,14.372974,,33,3,23.298918,15.034041,,23,3,23.234419,16.071491,,17,3,22.9415,21.611998,,30,3,22.04,19.443333,,39,3,27.271166,14.05845,,4,3,27.49058,18.089775,,14,3,26.991,20.380579,
19/12/23,0,3,21.061417,11.983188,,1,3,20.306086,14.113652,,1,3,21.301752,12.24,,7,3,22.121834,15.646544,,21,3,22.130249,15.484185,,21,3,21.566498,18.335276,,47,3,20.960833,16.595179,,57,3,26.385752,12.313893,,3,3,26.561417,17.49615,,12,3,26.513916,24.675106,
20/12/23,1,3,20.49058,10.086427,,11,3,19.88525,11.874544,,10,3,20.766333,11.304229,,9,3,22.169748,12.371645,,8,3,21.971916,12.7279215,,12,3,22.039415,15.281989,,26,3,20.65458,14.764389,,44,3,25.658667,10.805998,,5,3,26.030165,20.00512,,6,3,26.030584,26.980793,
21/12/23,1,3,20.51975,9.422101,,13,3,19.589417,12.245293,,16,3,20.387167,10.931203,,17,3,21.76142,10.315115,,30,3,22.090668,10.990322,,33,3,22.681084,10.739832,,47,3,22.135834,10.587917,,52,3,26.63575,9.346143,,22,3,26.265585,20.288164,,6,3,26.040998,24.442913,
22/12/23,1,3,21.201002,10.1376915,,30,3,20.693583,9.6932955,,29,3,21.183004,8.707238,,33,3,21.9135,12.261157,,40,3,22.399002,9.793059,,38,3,22.658165,12.475961,,57,3,22.53583,9.19939,,61,3,26.021172,7.628263,,27,3,25.825998,14.255272,,29,3,25.961832,18.335276,
23/12/23,0,3,21.58225,13.009903,,36,3,20.622751,13.084402,,33,3,21.103834,10.853866,,23,3,22.173918,12.144331,,31,3,22.226084,12.429127,,28,3,22.93733,13.237039,,28,3,21.873335,12.10157,,37,3,26.389921,13.684735,,22,3,25.9635,21.611996,,2,3,25.920166,26.183659,
24/12/23,0,3,21.294748,11.27553,,6,3,20.789415,11.435313,,7,3,21.368416,9.227524,,5,3,22.471834,12.979984,,18,3,22.305246,12.72283,,23,3,22.916502,15.137133,,31,3,21.612917,12.313893,,37,3,25.652414,9.449572,,13,3,25.219751,17.373497,,11,3,26.107666,22.73707,
25/12/23,0,3,21.409332,9.726664,,27,2,21.164415,10.182337,,27,1,21.3705,9.339208,,37,1,22.338501,8.759178,,28,3,22.226082,9.449572,,34,1,22.826918,12.031756,,51,3,22.404581,11.183201,,50,3,25.321169,11.91812,,2,3,25.513498,19.08,,14,3,26.132668,25.872454,
26/12/23,0,0,21.994751,9.220499,,3,0,21.445671,11.013882,,4,0,21.397585,9.826088,,10,2,22.40725,10.315115,,7,0,22.644835,11.592895,,8,1,23.343584,11.609651,,21,0,23.054583,10.587918,,23,0,25.854502,10.495713,,6,3,25.626001,15.379206,,26,1,25.826414,19.523155,
27/12/23,69,3,21.742666,10.8955765,,95,2,21.645666,12.413477,,92,2,21.918417,9.746631,,109,1,23.117668,12.413477,,125,2,22.559416,11.923557,,133,3,23.624834,13.324863,,144,3,22.639997,12.144331,,170,3,26.637838,13.441071,,125,3,26.484335,20.63023,,147,3,26.172247,26.758923,
28/12/23,1,3,21.413504,12.413476,,6,3,21.443583,12.783802,,3,3,21.920502,10.948973,,10,3,23.198915,12.72283,,19,3,22.578169,9.779817,,24,3,23.543585,15.778516,,50,3,23.08375,11.304229,,56,3,26.129503,9.511088,,31,3,25.801,17.709658,,23,3,26.274332,22.66857,
29/12/23,0,3,21.021833,11.753877,,21,3,21.087334,13.779114,,22,3,21.691332,10.24578,,12,3,22.990585,12.599998,,67,3,22.674002,10.514218,,77,3,23.512335,14.4,,71,3,21.554583,11.525623,,73,3,26.206583,11.27553,,21,3,25.423922,15.192682,,0,3,25.936834,18.847641,
30/12/23,0,3,21.142668,10.829958,,0,1,21.50817,14.4,,0,1,21.99759,8.905908,,0,1,23.048918,9.793059,,0,1,23.13858,9.565437,,0,3,24.022753,14.264361,,0,3,22.750418,10.028439,,0,3,26.277418,10.948973,,22,3,25.313498,15.408671,,34,3,25.851412,20.466246,
31/12/23,0,3,20.940584,9.9571085,,14,3,21.251919,12.641076,,13,3,21.7955,9.885262,,22,3,23.180166,9.178235,,42,3,22.771917,10.105681,,42,2,24.25608,17.0763,,50,3,23.1025,11.113451,,58,2,26.281588,13.5515,,9,1,25.6135,16.075521,,0,1,26.028502,21.26744,
01/01/24,0,3,21.273918,11.384198,,13,2,21.574835,14.578888,,10,2,22.31217,11.966953,,19,3,22.857248,10.383987,,8,3,22.79483,12.074766,,5,1,24.00608,16.08761,,19,1,22.358751,10.086427,,24,0,25.954504,10.182337,,7,1,25.32392,17.610588,,0,1,25.536835,25.171696,
