Date,MMCT_Delay,weather_code_MMCT,Temperature_MMCT,Wind_Speed_MMCT,Distance_travelled_MMCT,BVI_Delay,weather_code_BVI,Temperature_BVI,Wind_Speed_BVI,Distance_travelled_BVI,BL_Delay,weather_code_BL,Temperature_BL,Wind_Speed_BL,Distance_travelled_BL,ST_Delay,weather_code_ST,Temperature_ST,Wind_Speed_ST,Distance_travelled_ST,BH_Delay,weather_code_BH,Temperature_BH,Wind_Speed_BH,Distance_travelled_BH,BRC_Delay,weather_code_BRC,Temperature_BRC,Wind_Speed_BRC,Distance_travelled_BRC,KOTA_Delay,weather_code_KOTA,Temperature_KOTA,Wind_Speed_KOTA,Distance_travelled_KOTA,SWM_Delay,weather_code_SWM,Temperature_SWM,Wind_Speed_SWM,Distance_travelled_SWM,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NZM_Delay,weather_code_NZM,Temperature_NZM,Wind_Speed_NZM,Distance_travelled_NZM
30/01/24,1,3,24.387331,26.36616,,7,3,23.981417,21.67487,,12,3,22.239832,16.595179,,4,3,23.131247,14.021525,,3,3,22.602915,9.511088,,4,3,21.401833,8.699793,,1,3,18.37975,7.42159,,0,3,18.175081,8.161764,,25,3,14.570084,8.427383,,87,3,14.360082,7.6367526,
31/01/24,0,3,24.124832,24.850431,,12,3,23.348083,20.188908,,13,3,22.921083,16.854767,,4,3,24.104166,14.512064,,7,3,23.2675,14.205182,,0,3,22.451834,9.673221,,6,3,19.273499,9.6932955,,2,3,19.02925,10.495713,,23,65,15.943001,20.696085,,45,63,14.2705,16.263872,
01/02/24,2,51,23.539415,27.362368,,7,2,22.96475,21.178896,,9,1,22.458582,13.493999,,5,0,23.466665,12.015589,,5,3,23.321669,12.682018,,7,2,22.660166,11.681987,,1,2,19.517248,11.246759,,2,2,18.964666,12.015589,,23,51,16.13675,13.441071,,68,65,14.545502,21.252197,
02/02/24,1,3,24.006083,29.869154,,5,3,24.208504,24.344624,,9,3,23.202333,19.022177,,6,3,23.935415,12.538134,,5,3,22.963333,8.891344,,10,3,22.506002,9.36,,6,1,17.921417,11.440978,,6,3,16.462582,16.79314,,39,3,13.797168,11.304229,,48,3,12.826752,15.986593,
03/02/24,1,3,25.587334,29.035288,,9,2,26.129333,19.164719,,15,0,25.577332,17.974781,,10,0,25.970835,13.276144,,9,2,25.28417,12.43434,,8,2,24.091415,9.3876505,,0,3,20.454748,8.534353,,1,51,18.720915,7.729527,,45,53,15.676334,7.771331,,66,61,15.0580015,10.853866,
04/02/24,0,0,25.226915,17.727943,,7,0,25.591833,15.328561,,6,0,25.729416,15.034041,,0,0,26.872917,12.864649,,7,0,25.961252,11.753876,,8,0,25.07475,10.587917,,12,53,20.360998,12.496718,,25,61,20.143835,21.385939,,46,63,16.922167,14.934577,,72,63,15.874665,14.417988,
05/02/24,1,0,25.410246,23.928492,,6,0,25.687668,20.188908,,9,0,24.552332,13.009903,,4,1,26.183334,13.627795,,10,0,25.45083,14.512064,,8,2,24.351831,9.726664,,6,3,19.008917,11.457958,,5,51,17.737585,12.984975,,16,51,15.109668,13.084402,,64,51,14.3288355,10.883676,
06/02/24,3,0,25.103998,24.951921,,8,0,25.629332,19.376562,,15,1,24.814833,13.1041975,,5,1,26.270834,13.698934,,3,2,25.55292,14.689589,,8,3,24.306,8.350138,,6,3,17.365168,12.287555,,5,3,15.464668,12.7279215,,1,3,12.980499,11.27553,,10,3,12.295502,15.629971,
07/02/24,0,3,25.324835,34.942265,,11,3,26.033499,24.675106,,15,3,25.194002,22.180206,,4,3,25.739586,18.391737,,4,3,25.259163,15.124284,,9,3,24.133085,16.58346,,7,3,16.796415,10.390226,,5,3,15.377166,11.542478,,18,3,13.707583,16.548256,,37,3,12.647583,23.469128,
08/02/24,11,3,24.843582,32.35997,,19,3,25.196001,25.772078,,23,3,24.946083,19.008545,,13,3,25.045832,16.267857,,11,3,24.102915,19.346441,,11,3,22.855997,18.39878,,0,3,14.277664,10.1376915,,7,3,13.543834,12.224107,,3,2,13.074249,21.385939,,17,3,13.397586,27.257967,
09/02/24,3,0,24.681082,30.070238,,6,0,24.510584,24.063513,,14,3,23.937752,19.022177,,7,3,24.431246,15.30741,,6,3,23.669584,10.163227,,15,3,22.366417,12.57426,,5,2,14.169333,11.090103,,2,0,14.075082,10.799999,,8,0,13.782584,9.47012,,17,0,13.253837,12.43434,
10/02/24,1,0,24.693579,32.553635,,15,0,24.16892,24.26998,,23,0,22.900253,16.78156,,10,0,23.85,13.217443,,8,0,23.467499,10.105681,,15,3,22.845583,13.979872,,1,0,15.008918,14.021525,,16,0,14.591748,11.304229,,30,0,13.405499,8.78872,,35,3,13.055916,9.028754,
11/02/24,1,3,24.331083,30.096085,,6,3,23.756418,23.469128,,12,3,22.70025,15.175612,,6,3,24.360418,14.689588,,3,3,24.34875,12.849528,,15,3,23.253916,14.480773,,0,3,15.388083,11.620809,,3,1,14.995915,11.457958,,1,0,14.09925,10.495713,,44,0,14.312169,10.00256,
12/02/24,6,3,24.260246,21.900904,,7,3,24.154335,15.941944,,14,3,22.802336,11.770403,,5,3,23.647917,16.563911,,1,3,23.838333,15.192682,,15,3,23.028915,11.923557,,0,3,17.031832,9.957108,,2,3,16.364668,10.739833,,6,3,14.72633,8.714677,,42,3,14.564251,8.707238,
13/02/24,1,3,24.668585,30.027107,,7,3,24.935587,21.758419,,19,3,23.683584,17.654688,,11,3,24.43125,14.081477,,8,3,24.559168,13.979871,,6,3,23.46433,11.298495,,0,3,19.244335,12.522619,,0,3,18.048,12.031756,,4,3,16.478415,8.049845,,5,3,15.097583,9.826088,
14/02/24,1,3,24.824831,30.45566,,5,3,25.498083,24.696102,,15,3,24.352333,20.46941,,8,3,24.808334,15.03835,,9,3,24.12375,9.793058,,8,2,23.512253,9.028754,,28,1,18.8485,11.090103,,27,2,18.477167,9.885262,,7,3,16.532581,11.91812,,140,1,16.035086,13.246826,
15/02/24,0,0,24.851912,25.72174,,7,0,25.254333,22.218153,,11,0,25.185667,18.218275,,3,0,26.483335,15.580141,,8,0,26.06125,12.43434,,3,0,25.48725,15.646544,,4,0,17.5735,11.592894,,6,0,17.516752,10.296251,,11,0,15.986752,9.83268,,15,0,15.7684145,14.512064,
16/02/24,0,0,25.237333,20.858265,,7,0,26.116835,16.24394,,14,1,27.071085,20.447239,,10,1,28.614586,18.289274,,12,2,28.01542,14.759999,,10,1,27.031,15.683774,,0,0,18.702665,11.119281,,1,0,18.485498,9.585739,,12,0,16.151333,8.766573,,5,0,15.874667,13.392774,
17/02/24,1,2,25.501917,16.394829,,11,0,25.96892,16.563911,,23,3,27.116919,14.118243,,20,3,28.616667,13.75558,,24,3,28.109169,13.32,,19,3,27.12683,12.620554,,15,0,19.494333,9.83268,,19,0,20.304249,7.928177,,3,0,17.397165,11.885453,,12,1,16.687168,14.84318,
18/02/24,1,0,25.626915,25.35637,,5,1,25.806412,23.507751,,23,3,25.679419,15.778518,,15,3,27.143753,15.986595,,13,3,27.500832,18.64369,,20,3,26.5935,17.551615,,2,3,22.696417,14.76439,,3,3,21.000084,13.905509,,0,3,18.368,14.264361,,4,3,19.189249,15.137133,
19/02/24,1,2,25.531082,24.485292,,4,2,25.673086,20.620804,,6,3,25.171087,14.021525,,4,3,26.835417,21.915693,,2,3,27.023756,19.734436,,6,3,26.537249,20.991426,,9,3,24.629753,21.313093,,23,3,23.062582,18.171976,,10,1,19.886751,18.35647,,15,1,20.499666,27.497026,
20/02/24,1,2,24.945665,29.96662,,6,3,24.802252,24.951921,,7,3,25.27108,13.722565,,3,3,25.602081,17.518356,,6,3,26.027918,17.811815,,17,3,25.701836,14.168641,,2,3,23.288084,20.674158,,0,3,22.150084,23.664352,,10,2,19.967997,19.523155,,11,51,19.387167,14.04,
21/02/24,1,3,24.67275,24.192429,,6,51,24.246,19.969458,,10,3,24.53567,14.154915,,5,3,24.69792,19.174856,,3,3,25.007082,17.902534,,8,51,24.960167,17.654688,,17,53,19.827667,12.682018,,16,55,19.081331,14.408997,,10,53,18.15133,12.074766,,12,2,18.858,17.462784,
22/02/24,1,51,24.368584,27.217524,,6,51,23.837667,19.826164,,6,3,23.823168,14.039999,,13,0,24.470835,15.4800005,,22,0,24.396667,16.203999,,18,2,24.170584,16.923828,,1,3,19.046417,13.237039,,2,2,18.731333,18.94024,,15,51,16.845085,12.904882,,2,1,16.722582,14.003028,
23/02/24,1,1,24.545668,32.664917,,9,3,24.129332,26.493652,,12,1,23.521086,18.331741,,6,3,24.231249,17.595861,,5,0,23.982084,11.304229,,9,0,22.989334,10.495713,,0,0,17.873499,10.315115,,4,0,17.856333,12.413477,,28,3,15.797165,11.440978,,17,0,15.666333,14.773164,
24/02/24,130,0,24.885248,35.455887,,148,0,24.881418,29.179993,,172,0,23.800247,22.392464,,187,0,23.941668,16.394829,,186,0,23.155,13.979871,,191,0,22.353914,12.959999,,182,1,18.333916,11.113451,,183,51,18.050081,18.723461,,193,51,15.976334,21.077686,,196,3,16.474669,11.212135,
25/02/24,1,0,25.0915,26.758923,,6,0,25.562668,20.972897,,10,3,25.639833,17.654688,,4,3,25.377083,20.929594,,4,3,24.53833,21.638964,,3,3,23.86225,19.453327,,0,3,19.029749,14.021525,,7,3,19.118834,20.008356,,0,3,17.042997,12.181624,,46,3,17.578833,13.684735,
26/02/24,0,3,25.676918,20.211363,,8,3,26.402245,17.555305,,10,3,26.039833,17.309973,,4,3,27.481247,14.869351,,1,3,26.971666,12.10157,,11,3,26.08933,14.84318,,9,3,19.463083,16.263872,,13,3,18.018831,19.67195,,8,3,17.172167,11.792404,,11,3,17.972586,10.990322,
27/02/24,0,1,26.104002,25.984919,,11,1,27.004333,21.203358,,16,1,26.835672,14.689589,,11,1,27.737497,14.973576,,10,0,27.669584,17.771753,,15,0,27.339334,13.5515,,1,61,18.471418,13.276144,,1,1,18.489668,18.39878,,11,51,17.27008,13.797913,,12,55,17.872583,15.827721,
28/02/24,0,0,26.391504,24.962307,,10,0,27.535583,18.720001,,14,0,27.369003,17.992796,,11,1,28.739586,17.974781,,10,0,28.319586,11.090103,,14,0,27.460167,13.044722,,1,0,18.442251,11.269782,,7,0,18.91258,11.090103,,2,0,17.43675,15.072783,,18,0,17.62467,20.304129,
29/02/24,0,2,26.645666,26.42753,,6,2,27.314749,18.204042,,9,2,27.144003,15.546833,,3,1,29.012499,16.489416,,5,1,29.490416,17.026896,,9,1,28.599754,14.332341,,1,0,20.77975,10.163227,,8,1,21.391752,15.158522,,5,1,18.755499,10.799999,,10,3,18.735085,13.53236,
01/03/24,0,3,26.064415,25.862436,,13,51,26.518919,19.164717,,13,3,26.377335,15.496736,,8,1,27.989584,19.64228,,10,1,28.900835,21.479664,,11,1,29.12475,23.000591,,4,61,24.492249,23.143827,,40,51,23.268835,19.829433,,37,51,20.997166,20.172853,,42,51,20.78925,19.803272,
02/03/24,2,2,25.485252,25.849905,,10,51,25.879332,18.998316,,13,53,25.458582,18.947083,,7,1,26.141668,24.122686,,10,51,26.523748,24.881702,,3,51,25.51225,27.852928,,5,51,22.300583,25.11758,,7,63,21.45217,16.595179,,4,65,20.490915,24.312662,,12,63,19.31217,31.093666,
03/03/24,0,51,23.618584,28.82249,,5,51,23.333502,19.61587,,4,0,21.577332,17.84816,,4,0,22.368752,16.363178,,4,0,22.02167,15.273505,,4,1,20.362253,14.707222,,24,51,18.9235,13.779114,,29,51,18.025084,11.928989,,16,61,17.361748,14.973576,,14,51,17.074667,14.205182,
04/03/24,1,3,23.331083,30.385365,,8,3,22.871,21.94524,,10,0,22.671082,19.770523,,9,0,23.237501,14.84318,,5,0,22.788332,12.24,,7,2,21.32475,12.9249525,,0,3,17.046417,9.585739,,2,3,16.24175,11.298495,,0,3,16.42425,13.722565,,-10,3,15.695502,14.904173,
05/03/24,3,0,24.243584,35.419315,,9,0,23.65017,24.363249,,8,0,23.57525,22.180206,,0,0,24.172915,16.299694,,0,0,23.707087,13.104198,,3,0,22.37475,10.495713,,0,0,16.883917,10.44,,11,3,17.095915,12.819235,,8,3,15.015916,11.681987,,9,3,15.191334,16.075521,
06/03/24,1,3,25.1415,30.25928,,9,3,24.216833,24.72495,,9,3,23.327332,16.645864,,7,3,24.641665,14.986553,,8,3,25.02167,14.182355,,10,2,24.10808,12.682018,,4,1,18.140165,8.647496,,10,2,17.398,11.457958,,1,3,15.297164,9.931042,,19,3,15.253833,15.408671,
07/03/24,2,1,25.39567,29.546328,,7,2,26.208502,24.946726,,6,3,25.321081,19.201874,,1,3,26.260416,17.309975,,1,3,25.859169,12.88981,,10,2,24.9185,10.105681,,11,1,19.454748,10.163227,,21,0,19.300083,9.585739,,7,0,17.686749,9.007196,,8,0,17.522583,15.1884165,
08/03/24,1,0,26.512331,37.123665,,9,0,27.629332,28.394392,,12,0,26.741915,21.178896,,7,0,26.706253,17.072504,,6,0,26.28,12.738099,,10,0,25.191414,13.708391,,18,0,20.550585,10.1887,,19,0,20.568834,14.529915,,5,0,18.297163,12.964998,,13,0,18.428833,16.676977,
09/03/24,1,1,26.145666,31.235058,,5,2,26.900167,24.442913,,14,3,26.156502,21.470612,,15,3,26.904167,17.826363,,17,3,26.421667,17.399586,,19,3,25.485168,13.783817,,0,3,20.411001,10.630672,,3,3,19.541748,12.783802,,21,3,17.320082,13.281023,,0,3,18.230917,16.87398,
10/03/24,1,0,25.599833,29.574827,,11,0,26.073082,21.710716,,12,2,25.371086,14.512064,,5,3,26.858335,16.263872,,5,3,26.529997,16.62249,,14,0,26.587248,12.245294,,9,2,22.146414,11.367109,,10,1,21.516752,11.435313,,14,3,19.501333,9.531505,,12,3,20.428835,11.770403,
11/03/24,0,3,25.953995,31.981293,,9,2,27.316832,26.220753,,10,0,26.685663,17.782688,,2,0,28.40625,12.620554,,5,0,28.319588,15.141414,,12,0,28.001837,13.276144,,0,0,23.254747,9.028754,,8,0,23.362581,8.404285,,1,3,21.69925,10.636766,,10,51,22.220499,14.113652,
12/03/24,0,3,26.124832,29.462873,,4,3,27.410582,23.441502,,8,1,26.825247,17.917007,,14,0,28.531252,15.629971,,11,0,28.352915,16.75064,,19,0,27.745584,12.387348,,1,0,23.319334,13.551501,,3,0,23.691748,11.808878,,7,3,21.690918,17.313717,,-4,0,22.391333,18.64369,
13/03/24,1,1,25.48733,30.10685,,6,1,25.631416,24.184391,,8,1,25.714838,16.267857,,12,0,27.472921,14.440443,,10,0,27.509169,17.026896,,13,0,27.2435,13.18308,,4,2,23.415167,14.77755,,6,1,23.037584,13.891522,,8,2,21.720083,15.546833,,12,2,21.282999,17.414474,
14/03/24,1,1,25.068583,31.869658,,5,0,25.087667,24.72495,,9,0,25.314835,15.596767,,4,0,26.668755,14.154915,,2,0,26.602915,11.841756,,4,0,26.412252,10.495713,,1,0,22.271416,12.144331,,5,0,21.998003,12.984975,,17,0,21.572165,12.864649,,7,1,22.055918,16.263872,
15/03/24,1,2,24.28525,24.464113,,6,3,23.850166,16.854767,,9,0,24.123167,16.575644,,9,0,26.1625,16.575644,,9,0,26.625834,13.797912,,10,0,26.29558,12.031756,,0,3,21.927664,12.181625,,1,3,21.550081,14.4,,3,2,20.186749,13.783817,,15,3,20.074667,16.87398,
16/03/24,1,3,24.587334,25.476198,,0,3,24.354334,21.096123,,10,0,24.302336,16.75064,,9,0,26.597918,12.620554,,10,0,26.982086,11.183201,,14,0,27.12475,12.397806,,9,3,22.656836,11.966954,,13,3,21.41675,14.480773,,0,3,19.26175,10.948973,,6,3,20.195501,12.984975,
17/03/24,2,3,24.862333,23.667091,,4,3,25.225168,18.25026,,10,3,25.16275,15.84,,6,2,27.116667,15.315873,,8,0,27.617502,15.815435,,7,0,27.095587,11.792404,,0,3,23.261,14.440443,,2,3,21.502167,11.570515,,0,3,19.926332,10.587917,,-6,3,21.1205,11.901798,
18/03/24,3,3,25.322752,21.313093,,7,3,25.800169,17.106628,,11,3,25.583582,16.919998,,9,0,27.893753,17.771753,,17,1,28.800835,12.413476,,14,1,27.897667,12.768586,,1,0,22.000586,12.0694,,18,0,21.766748,12.287555,,1,0,19.8305,10.587918,,-3,2,21.0455,12.979984,
19/03/24,0,3,25.795668,26.42753,,6,3,26.225166,20.61766,,54,3,27.073166,16.981165,,42,3,28.977083,18.899143,,42,1,29.536255,13.684735,,37,0,28.681005,14.372974,,11,2,23.083916,13.1041975,,18,3,23.131334,18.792551,,1,1,21.2055,11.983188,,2,0,21.868416,15.530151,
20/03/24,2,3,27.960249,33.48774,,16,3,29.20017,28.075384,,20,2,28.806498,21.120682,,6,3,29.53333,16.595179,,11,3,29.907084,14.81259,,13,3,29.520582,11.525623,,8,3,23.619333,12.015589,,14,3,23.218836,11.542478,,9,3,22.549248,15.2947035,,11,3,23.608002,17.068707,
21/03/24,1,3,27.976915,26.220753,,5,3,29.32308,20.037485,,12,3,29.146086,21.603,,5,3,30.097916,17.339897,,4,3,30.927917,15.042659,,5,3,29.903915,12.074766,,1,3,23.890162,11.792404,,5,3,24.910494,14.118243,,4,3,22.399248,15.315873,,10,3,22.576754,18,
